WAV D4 FFT frec media,WAV D5 the difference between the maximum and minimum values,WAV D4 FFT VMAX,Peak2peak tiempo,x_center_mass,WAV MEDIA DE LA ENERGIA,elongation,FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,Energía de las componentes de la senal,WAV D3 (RMS) root-mean-square ,WAV D2 (RMS) root-mean-square ,percentage of energy D5,correlation,WAV D3 the difference between the maximum and minimum values,WAV D3 FFT frec media,Kurtosis frecuencia,percentage of energy D6,WAV D2 FFT frec media,FREC MAX WAV D5,Kurtosis frecuencia,percentage of energy D4,maximum,FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,WAV A6 FFT VMAX,solidity,FFT peak2rms,FREC 3er pico FFT,Valor FFT umbral 10Hz - 20 Hz   ,WAV D5 (RMS) root-mean-square ,WAV D3 FFT frec media,WAV D5 FFT VMAX,RMS tiempo,WAV D3 (RMS) root-mean-square ,Etiqueta
0.157485088031021,0.1713463852515846,0.140845335930181,0.1559616777853938,0.5677083333333323,0.0509765518296802,0.965330278732342,0.342260060588165,0.181166089034625,0.0915606596122183,0.0453929225226591,0.323034250481275,0.8346786251203965,0.100543110941565,0.070958534725164,0.0005311072512575,0.0684111075009856,0.0741698472943456,0.78125,0.0005311072512575,0.568662957944672,0.1354838709677419,0.342260060588165,0.0161892456892401,0.0,0.341162894849135,0.0363288718929254,0.1105498121971,0.191164254704848,0.070958534725164,0.127705081908661,0.1401260631993498,0.0915606596122183,1.0
0.212506872250826,0.2662600246475871,0.151464829168998,0.4173763919142307,0.5182291666666655,0.4485518494975949,0.9721147349671426,0.23039379233744,0.127600283064307,0.230711523743579,0.0504615100548716,0.249938770223144,0.8635294321277718,0.279797264682529,0.0988403549766249,0.0045085790250756,0.0178636268138359,0.0409290840320556,0.96484375,0.0045085790250756,0.734667381009884,0.864516129032258,0.23039379233744,0.0163183319370599,0.0,0.368190204144246,0.0764818355640535,0.0986327020224019,0.281738225640726,0.0988403549766249,0.150387471343341,0.3620869181308908,0.230711523743579,1.0
0.255838517389424,0.3876573332460118,0.267761871282915,0.3908145924579614,0.5325520833333334,0.35923250907128,0.9709086248878692,0.125873816567017,0.214566501927537,0.134389790325015,0.0709026202053917,0.603206130473975,0.918971430940396,0.131132867017134,0.075558490217275,0.0110969371261389,0.0363976145652453,0.084030075579762,0.890625,0.0110969371261389,0.602097697855004,0.6967741935483871,0.125873816567017,0.0194976514489574,0.0,0.64789525053796,0.0253346080305927,0.0230042284917929,0.518267503687252,0.075558490217275,0.350395250814661,0.4579265087282246,0.134389790325015,1.0
0.557126613398206,0.2728064182629909,0.370695055034073,0.584389062172712,0.4062499999999991,0.914540310745762,0.9683336820813224,0.281118190333006,0.208459073912321,0.659114833180877,0.157317474136355,0.162292387512644,0.9120317502604424,0.638025728193858,0.441859869166848,0.0623401579197668,0.0262295289381846,0.158104191720753,0.8359375,0.0623401579197668,0.701808557474549,0.6064516129032258,0.281118190333006,0.0107746435359596,0.0,0.24578876425656,0.0836520076481836,0.174421946209944,0.440556933402747,0.441859869166848,0.340010048378616,0.884310639290186,0.659114833180877,1.0
0.15051028874815,0.1995617150532868,0.130035240571204,0.274003656369243,0.4908854166666666,0.6264163553366827,0.972479844820274,0.193046668893622,0.0314578780050151,0.172642144354465,0.0666962735309047,0.302710619708867,0.6873252038981164,0.159111837507253,0.0533869068892297,0.0057217980790607,0.0502416088779413,0.0379481938171008,0.671875,0.0057217980790607,0.753155260334637,0.6064516129032258,0.193046668893622,0.0101098160059118,0.0,0.456569562734516,0.0673996175908222,0.0610583006957118,0.294702036916604,0.0533869068892297,0.126382799536362,0.3333947700147263,0.172642144354465,0.0
0.250145813268051,0.1001317046558134,0.207021962871739,0.5197330032237842,0.2721354166666672,0.3282013041584576,0.959579772079774,0.509369377707864,0.129939165449188,0.431737660784352,0.389691332863408,0.0417403659633144,0.8167969163181864,0.506195574688202,0.317268783814137,0.0034488844713874,0.0103127005529172,0.376417131068205,0.859375,0.0034488844713874,0.375993021518644,0.3677419354838709,0.509369377707864,0.0151058266455937,0.0,0.187007167136181,0.0936902485659656,0.6442030254826,0.134032013680676,0.317268783814137,0.0898588084436136,0.4703298721837333,0.431737660784352,1.0
0.0927308867590213,0.1233499177370517,0.0823149588429429,0.0334128423010409,0.6197916666666675,0.0082311209313612,0.9673498741459988,0.185454089742072,0.244979509174558,0.0477069565356167,0.014332279394427,0.436942150792612,0.8763577678966141,0.0488922438110532,0.0312128828072352,0.0001391454118233,0.14974498146148,0.0288453904444966,0.8984375,0.0001391454118233,0.615243853898481,0.3677419354838709,0.185454089742072,0.0136899317101031,0.0,0.34789609973031,0.0439770554493308,0.091371977461372,0.139388671893406,0.0312128828072352,0.0896571792035892,0.0134608591049902,0.0477069565356167,1.0
0.158070729942309,0.2295062748386721,0.150022344442239,0.2145778523486153,0.5598958333333323,0.1167705322994961,0.972298492891575,0.102377370807841,0.189239690199322,0.0789388377221449,0.0662635485839411,0.529110518015745,0.9624649744273605,0.0582759519778621,0.0557681626493602,0.0040842627284738,0.0798968588874973,0.0859723918071769,0.4609375,0.0040842627284738,0.581595437515632,0.7290322580645161,0.102377370807841,0.008165040623712,0.0,0.396933866451769,0.0769598470363289,0.112147761673735,0.304219752012994,0.0557681626493602,0.213293057036388,0.2143887284301983,0.0789388377221449,1.0
0.165938378200933,0.1963344388004768,0.156472779124511,0.1359343702502152,0.55859375,0.0977404864932614,0.9713057767665312,0.276922396447438,0.107695710590376,0.156765459738387,0.0585702354886184,0.283832383746281,0.9143475540020144,0.140567340313835,0.0970373338907547,0.0016111168288604,0.238429503225891,0.0737100422836832,0.8203125,0.0016111168288604,0.621603063890776,0.4903225806451613,0.276922396447438,0.0155133092273448,0.0,0.358651684148974,0.0396749521988528,0.150573939058367,0.199125311069593,0.0970373338907547,0.128435727832705,0.1751047603107879,0.156765459738387,1.0
0.171014834684366,0.2248716675956064,0.207032703181852,0.2053315129964036,0.5898437499999999,0.1232466408510843,0.9686290768380346,0.195523995067434,0.173704060214427,0.0918375495490935,0.0865200523147187,0.306801539627127,0.8757013046686901,0.0963177521192358,0.0545873636315196,0.0012732137185624,0.015716398139586,0.103815799812961,0.9140625,0.0012732137185624,0.646997726685031,0.5032258064516129,0.195523995067434,0.0118431071096154,0.0,0.580963224913598,0.0664435946462715,0.0650622567907708,0.229963576929496,0.0545873636315196,0.141724527471601,0.2145178004296813,0.0918375495490935,1.0
0.193452313870824,0.131188743213456,0.178109503823895,0.2413107262325886,0.5559895833333333,0.151819837963662,0.970186498555293,0.163635961537123,0.192497611148517,0.0878139383294813,0.0706618713921049,0.148636089372617,0.9497216164078538,0.0932850222614631,0.0529378682445209,0.0036519164729722,0.0356596149337108,0.0849797412978133,0.8828125,0.0036519164729722,0.782049537874314,0.6709677419354838,0.163635961537123,0.0198739643201348,0.0,0.351848694919332,0.0941682600382409,0.0776993592544511,0.168190370101749,0.0529378682445209,0.0922238956428331,0.2449340802566774,0.0878139383294813,1.0
0.149403059466419,0.3498821620484514,0.141276208346323,0.2634116571709726,0.6080729166666665,0.1566714772764995,0.970186498555293,0.163635961537123,0.210994706646728,0.0578827081309651,0.0468029829980453,0.621727908488218,0.9588282305180584,0.0553009433015882,0.0339271755599373,0.0019180282747351,0.0583055314558811,0.0591297323079275,0.96875,0.0019180282747351,0.461294758484825,0.6967741935483871,0.163635961537123,0.0219078466093306,0.0,0.721483460014521,0.0497131931166348,0.0367775140531838,0.360152812139813,0.0339271755599373,0.295096702791905,0.2506203166316591,0.0578827081309651,1.0
0.465158381278149,0.2748183072142464,0.284872932178866,0.8984169527922133,0.3906249999999992,0.6266071528792776,0.970133543845794,0.279439872778779,0.277790667758193,0.524858228025311,0.102430943666428,0.185705567892391,0.9322659439204128,0.601049437783022,0.349519859129736,0.0497488932786185,0.0041830863429285,0.113292118775932,0.7421875,0.0497488932786185,0.704010315502625,0.6258064516129032,0.279439872778779,0.0081254744132271,0.0,0.200544349071375,0.0893881453154876,0.211386493908406,0.39605368606671,0.349519859129736,0.195309586880907,0.7122512063729447,0.524858228025311,1.0
0.288473454870338,0.4220077227223598,0.277417564470753,0.3598509094339552,0.5546874999999989,0.3287346255306111,0.9717398070339344,0.132587086783925,0.321906659013248,0.134227746205461,0.0423457542656905,0.556517688423703,0.9672557010614262,0.161588202136984,0.0819808618469526,0.0287772535464981,0.111394311533256,0.0600961910541821,1.0,0.0287772535464981,0.644473339034581,0.864516129032258,0.132587086783925,0.0064736282168851,0.0,0.378391670978232,0.0693116634799235,0.0383844884021934,0.512748623794822,0.0819808618469526,0.362815705514207,0.4781422424020009,0.134227746205461,1.0
0.194661137242375,0.1735335589677401,0.167756499205832,0.1534357984715752,0.5781249999999989,0.0621904545502133,0.9715485366923532,0.228162315996316,0.236790453057035,0.101166691925393,0.048680115905808,0.408257448539096,0.9686513342465644,0.154761904039787,0.0911930812819884,0.0044725403732393,0.0215300661712624,0.0870189739832011,0.953125,0.0044725403732393,0.586007967400847,0.6064516129032258,0.228162315996316,0.0053538133614646,0.0,0.286496972747849,0.0583173996175908,0.185469821700255,0.255130580387565,0.0911930812819884,0.187357662143697,0.1959300624250824,0.101166691925393,1.0
0.120038190349098,0.1668419521779542,0.0959640189184173,0.1119509951671988,0.5651041666666655,0.0559702351919743,0.9715485366923532,0.500977789936729,0.0673565910337055,0.0794224311541616,0.0935255868892289,0.273432372225309,0.939896197200888,0.0595883485248939,0.0579365671976678,0.0005135815106584,0.0436358806935004,0.119227842438975,0.703125,0.0005135815106584,0.437184460001048,0.5032258064516129,0.500977789936729,0.0139650220499404,0.0,0.22169048243931,0.0516252390057361,0.26281071638317,0.168091219029543,0.0579365671976678,0.103304801157359,0.1264982463860763,0.0794224311541616,1.0
0.242563591571979,0.2105993319318782,0.30193504033771,0.3398666039502142,0.5169270833333333,0.2360757416099798,0.9721609026244772,0.0713284960546432,0.341794086210493,0.101179584978887,0.056554304740443,0.305299809566648,0.9428593337006628,0.115869707623269,0.0636043545731717,0.020575968265821,0.0058710975581828,0.0682410308220214,0.8828125,0.020575968265821,0.853158185417446,0.8064516129032258,0.0713284960546432,0.0053724254926826,0.0,0.568055407234733,0.0425430210325048,0.0617320260793684,0.306999276467695,0.0636043545731717,0.184857719588094,0.3530061126690619,0.101179584978887,1.0
0.234212630479525,0.2022868789871768,0.194058815485755,0.4124002377898459,0.4075520833333336,0.340116749143855,0.9659619133303288,0.513565171593431,0.0746000930500093,0.453648731161603,0.278984232519136,0.115678248176206,0.9008921713357172,0.467036170601241,0.286697676230242,0.0047627843447026,0.0056011635679413,0.257446434833254,0.8671875,0.0047627843447026,0.412656059530099,0.6258064516129032,0.513565171593431,0.0052567983465054,0.0,0.220234562457971,0.0415869980879541,0.380947951184879,0.212839294801956,0.286697676230242,0.173493407096711,0.4299862851663293,0.453648731161603,0.0
0.296374722617089,0.3732398067263328,0.172852036634285,0.4479819211355058,0.55859375,0.3463657614402774,0.9681537598204172,0.275244078893211,0.139864799405892,0.357391236510361,0.0757407866842714,0.483448286341479,0.9417391514179672,0.39121394530207,0.234914681630346,0.0217234886496112,0.0516455327178281,0.0923110490848251,0.9140625,0.0217234886496112,0.470939267371099,0.6838709677419355,0.275244078893211,0.0102897065507246,0.0,0.351734685930103,0.0482791586998088,0.105419700019583,0.483982405737187,0.234914681630346,0.311503583083767,0.4839083079569017,0.357391236510361,1.0
0.109750418499983,0.0876378922846982,0.099226371819203,0.0938524238624536,0.4726562500000001,0.0887889972973953,0.9712075088787452,0.509369377707864,0.0573579457334553,0.158077668208125,0.134787632107076,0.147481705901512,0.8442305777332165,0.182454865127229,0.0973336835691399,0.0019159789395005,0.0530408507240405,0.137479337412161,0.921875,0.0019159789395005,0.482799628629678,0.4193548387096774,0.509369377707864,0.0180925047197394,0.0,0.265670698600783,0.141013384321224,0.319048750432445,0.121700377105632,0.0973336835691399,0.0864922333558189,0.1277915228175793,0.158077668208125,1.0
0.397071884751017,0.5649634206481269,0.500473317583098,0.6921010497161559,0.5286458333333324,0.5763949423466969,0.9725696332547892,0.0889508303740257,0.304089735795395,0.153226028005368,0.0639944130674294,0.511588070497919,0.9702438735766896,0.142934618829055,0.0961118115276169,0.100200858279826,0.0338067075059122,0.0862764617084455,0.9765625,0.100200858279826,0.713989014076961,1.0,0.0889508303740257,0.0078997982452214,0.0,0.574680512951681,0.0458891013384321,0.0324515899217628,0.642103284981757,0.0961118115276169,0.481729402302764,0.6848449348295484,0.153226028005368,1.0
0.261650038237043,0.4609169136069859,0.229487798170157,0.3456342653962166,0.5260416666666655,0.3077109308885,0.9689190114328738,0.113286434910316,0.352599562618205,0.137096513671914,0.13560833839524,0.763561100846477,0.9294286170895568,0.137318106668971,0.10964480505087,0.0361139633577247,0.0844861921494204,0.163720857914765,0.3671875,0.0361139633577247,0.450654365694314,0.4258064516129032,0.113286434910316,0.0128893734912118,0.0,0.440262982499574,0.0119502868068834,0.170034653558243,0.611446436318964,0.10964480505087,0.310822386727691,0.4874400514833015,0.137096513671914,1.0
0.239108632297931,0.091142298776759,0.254143900120726,0.3378108075697766,0.4570312500000001,0.2234793677199922,0.9689763564302218,0.232446981260425,0.206090858675985,0.234088707322328,0.093107519991811,0.069600516862763,0.8019286466879174,0.18429337273792,0.14491095973636,0.0197332688113261,0.0156138960006852,0.0995843793224361,0.5,0.0197332688113261,0.823426481248844,0.4258064516129032,0.232446981260425,0.0171456913532801,0.0,0.526857717198244,0.0898661567877629,0.135184768893794,0.131976693367306,0.14491095973636,0.0803298680372945,0.3136503167431629,0.234088707322328,1.0
0.191572196566834,0.2424899378176666,0.129289776703392,0.279078811977246,0.4661458333333323,0.0865869668849531,0.9669650003638176,0.48656014933668,0.174525827571054,0.22949468912208,0.130582558759039,0.180901495565963,0.9400618474992556,0.243523389720599,0.182191426249121,0.0008210728721812,0.0267513067637642,0.176980909118319,0.890625,0.0008210728721812,0.434442892641626,0.432258064516129,0.48656014933668,0.0147505853632014,0.0,0.162554084483968,0.0841300191204589,0.388829355207265,0.178382733879935,0.182191426249121,0.111848327583905,0.2235703658920949,0.22949468912208,1.0
0.186493562216294,0.2193906761326728,0.243433361950382,0.2348452435590871,0.5403645833333334,0.1123190640553247,0.9712075088787452,0.0772026074944374,0.287481598256412,0.0633256256945941,0.0309178688863191,0.238948303283254,0.9717998174406084,0.0751933669241208,0.0400298016540684,0.001074488274784,0.0383808224228017,0.0470225151143488,0.796875,0.001074488274784,0.838667496645577,0.6709677419354838,0.0772026074944374,0.0124059236514243,0.0,0.553497820840557,0.0473231357552581,0.0420423977974331,0.204839679458034,0.0400298016540684,0.14399884394902,0.2217867385116343,0.0633256256945941,1.0
0.355466753259761,0.3540030133511254,0.355893636855867,0.4553115046739256,0.5286458333333324,0.5126508737238182,0.9725696332547892,0.102377370807841,0.24851905997613,0.138285090832834,0.0339410481513977,0.382413451502588,0.9568904299099944,0.201266294002702,0.0818688217992624,0.211544598676493,0.0663246117220883,0.0447993887214905,0.875,0.211544598676493,0.818794758774911,0.9806451612903226,0.102377370807841,0.0127328599304502,0.0,0.57762933220229,0.0530592734225621,0.0482654687375302,0.492385195134116,0.0818688217992624,0.337475002307186,0.5872068697489653,0.138285090832834,1.0
0.175669306624804,0.1615958789504719,0.116026530607593,0.1786306899581725,0.5338541666666655,0.0909502576087988,0.9703442419491816,0.349090051279195,0.180237435178622,0.135338400705334,0.0646040883845366,0.270361791882606,0.91837783175107,0.16712422794513,0.0957812630935463,0.001616914809952,0.0321714868518424,0.0874737390795244,0.953125,0.001616914809952,0.547133283627648,0.432258064516129,0.349090051279195,0.0271738733860798,0.0,0.335972963130154,0.0525812619502868,0.119153980442962,0.201950598365659,0.0957812630935463,0.183832218437598,0.1902500596938527,0.135338400705334,1.0
0.285927539563374,0.4636670804432417,0.228821522262002,0.4288672243450002,0.5885416666666655,0.3109956527722819,0.963366416525453,0.160279326428669,0.274202576944425,0.156824077964886,0.0698343766597322,0.585163938517115,0.8321636386506164,0.131273105465448,0.106498527408605,0.0289459107886949,0.109407451054615,0.0874175906652226,0.890625,0.0289459107886949,0.595925942501952,0.3354838709677419,0.160279326428669,0.0186883124121698,0.0,0.517278948113764,0.0573613766730402,0.0557976435581114,0.501216969125213,0.106498527408605,0.324660113819322,0.4417293162293336,0.156824077964886,1.0
0.133935860829504,0.1451943987264184,0.121045258091092,0.1110202588733284,0.5611979166666666,0.0790270841523977,0.9711085656102868,0.299579683429501,0.0965728939577566,0.0683880868259002,0.117192627514833,0.239504347286843,0.91085429603372,0.0472264163861636,0.0451609546818672,0.0004985767735292,0.0480186490570065,0.135352490839062,0.859375,0.0004985767735292,0.614305680452925,0.4903225806451613,0.299579683429501,0.0169564903998543,0.0,0.413312571802113,0.0927342256214149,0.1569815858879,0.165272244049584,0.0451609546818672,0.122329687669938,0.1433835334131014,0.0683880868259002,1.0
0.254834966947588,0.1795314758750968,0.188650829761823,0.2748193636927105,0.539062499999999,0.1670406772956756,0.968687495689352,0.227412028597745,0.16803446438579,0.157375568645483,0.0547175498410313,0.25244526578128,0.8981017368962309,0.162587403434299,0.106270841487853,0.0050168899600648,0.0374031784220179,0.0732365423806488,1.0,0.0050168899600648,0.722210990855339,0.4258064516129032,0.227412028597745,0.0272873343915638,0.0,0.291141492541005,0.0501912045889101,0.100034971172898,0.24916034764657,0.106270841487853,0.189943021100778,0.2976964818700543,0.157375568645483,1.0
0.143534628924027,0.1333346773635514,0.139857887716798,0.1019066723992063,0.6132812499999999,0.0754129461287526,0.967029774872902,0.400278736683115,0.114687176787321,0.0847457260885365,0.148702268291174,0.275941466132256,0.9276922282915906,0.0609358472976676,0.0633963403442422,0.0012372153623688,0.0366948379930984,0.185696135326937,0.7890625,0.0012372153623688,0.495421084980464,0.4258064516129032,0.400278736683115,0.0066606230235072,0.0,0.326072049591755,0.0836520076481836,0.207989188434357,0.19192583581556,0.0633963403442422,0.120455925765488,0.1588259186448674,0.0847457260885365,1.0
0.212596131886852,0.2750281058361637,0.164983512967656,0.2921457767953737,0.5468749999999989,0.1109674874713852,0.9716444944101,0.228162315996316,0.229848963954177,0.123142106365508,0.0552218500411197,0.390154684478948,0.9394207751975228,0.131105844758375,0.0900902327769384,0.0031648151271284,0.026631998514224,0.0843082067061891,0.640625,0.0031648151271284,0.580231669117005,0.7612903225806451,0.228162315996316,0.0132040579818749,0.0,0.245291826850024,0.0841300191204589,0.0974491364362125,0.281336332505791,0.0900902327769384,0.173049258213381,0.2492680008495075,0.123142106365508,1.0
0.401167565009795,0.2046740732759982,0.242722894545064,0.6024377429998141,0.4518229166666667,0.415560202823811,0.969865923270934,0.306292953646409,0.179683282960632,0.491192432379825,0.119854263286313,0.159253107292774,0.9280959735655384,0.47870475721336,0.3390000274434,0.0129087913241594,0.011963400284208,0.139521683923572,0.921875,0.0129087913241594,0.623875502503656,0.7161290322580645,0.306292953646409,0.0203312045984847,0.0,0.245884672244335,0.0664435946462715,0.194522543221466,0.31030498676274,0.3390000274434,0.290189406558519,0.5746843337737955,0.491192432379825,0.0
0.168733106236362,0.181314877248521,0.121320838251977,0.1195289881686929,0.5611979166666666,0.0728168431544578,0.9682739343116752,0.313735624440203,0.119015911914219,0.0856370602156481,0.0756131264718962,0.319373305096568,0.849502258156571,0.0755733159157514,0.0670290897497734,0.0015811897040372,0.076150800732439,0.11399016973029,0.96875,0.0015811897040372,0.526872631112527,0.1612903225806451,0.313735624440203,0.0160821534792481,0.0,0.244298215275502,0.0430210325047801,0.145416378769485,0.212988334676054,0.0670290897497734,0.168259842482728,0.1795411184336999,0.0856370602156481,1.0
0.36927101947009,0.1093938938734243,0.225463208827596,0.4265799418735372,0.3984374999999992,0.1603321040922485,0.9688036830894012,0.577167181806677,0.155170991497246,0.483815174154613,0.369329504799526,0.0539853555028626,0.9649958671946786,0.545516802075394,0.506588581385683,0.0050630206440974,0.0097798118778902,0.583001098014241,0.640625,0.0050630206440974,0.34610559403755,0.5161290322580645,0.577167181806677,0.024382382795105,0.0,0.131275438063409,0.288718929254302,0.463966778616793,0.15697272901657,0.506588581385683,0.168182074712297,0.492946651028417,0.483815174154613,0.0
0.263605598230405,0.2536128497179124,0.17038247846097,0.2733285998583267,0.5768229166666666,0.1107727004601953,0.9692036358702972,0.204671603874464,0.279021826263467,0.133403830752622,0.0532043075967634,0.361802699417032,0.9383102658916114,0.0954401988472528,0.0994573372724918,0.0014155084878101,0.138407346995938,0.0791117876687469,0.90625,0.0014155084878101,0.721957945001719,0.5870967741935484,0.204671603874464,0.0177912768417119,0.0,0.310338361030022,0.0764818355640535,0.0917703558260984,0.273678378797961,0.0994573372724918,0.18678467016823,0.2548012585648846,0.133403830752622,1.0
0.339034860623091,0.2823459453305434,0.334633334920787,0.3681428643907497,0.4947916666666656,0.2573710111033955,0.9702392658144844,0.125809927465392,0.229065357082076,0.157476380892838,0.121645110715808,0.494624047112287,0.9123410470182484,0.132305375917637,0.118690084135314,0.0156334460370669,0.0539366641677017,0.17422949175742,0.90625,0.0156334460370669,0.668695749116063,0.4,0.125809927465392,0.0102423727265418,0.0,0.349001769859377,0.0449330783938815,0.0879033580392037,0.481127867249788,0.118690084135314,0.354313888932766,0.4757681741384208,0.157476380892838,1.0
0.267920068524898,0.1715634400399282,0.258666470436196,0.3577017092409094,0.5807291666666655,0.3288450785354148,0.9717398070339344,0.241677727808673,0.162418807693243,0.376268495497482,0.115055630622524,0.153582993011018,0.9386555546713392,0.460496850022207,0.216628083655355,0.0059995681944917,0.0231259823665687,0.123159484096782,0.96875,0.0059995681944917,0.663370518055892,0.7870967741935484,0.241677727808673,0.0134793356761727,0.0,0.396387478596682,0.0434990439770555,0.149876600320162,0.244570478636462,0.216628083655355,0.129804276298415,0.4253357787840486,0.376268495497482,1.0
0.381492155394993,0.329780063705064,0.243923182131312,0.5739287689700562,0.4661458333333323,0.4008247804786907,0.9699198303849456,0.255943427019602,0.261548084998916,0.307965324573549,0.0451600092389382,0.313491272703782,0.9482172633324496,0.319358894960743,0.184373675269536,0.0176194359296442,0.018317154666501,0.0610490603685274,0.8515625,0.0176194359296442,0.713963949854302,0.6258064516129032,0.255943427019602,0.0189301170002041,0.0,0.369716108606847,0.0707456978967495,0.0865926585802547,0.411822913404109,0.184373675269536,0.363488540665228,0.5289094975052708,0.307965324573549,1.0
0.210111941288911,0.3462050873531418,0.217564097151504,0.29047690467947,0.4999999999999989,0.1633441014928425,0.9708582065601128,0.186293248519186,0.271553647684159,0.133706207026576,0.062751273387556,0.50318082307135,0.909361525637479,0.121863640686101,0.0932515486110156,0.0143673607082729,0.0271956570772159,0.0858682950375304,0.921875,0.0143673607082729,0.554564421925422,0.4258064516129032,0.186293248519186,0.0242040960831524,0.0,0.403384280681616,0.0444550669216061,0.0810806909770659,0.360913034508303,0.0932515486110156,0.215407665773837,0.3033767261661745,0.133706207026576,1.0
0.158451963067441,0.1892276414614044,0.0953341171588811,0.142335297467978,0.4700520833333333,0.0977809565362633,0.9672863525003556,0.314684541417544,0.166617292192352,0.146263599120466,0.0354499473152844,0.188015771122278,0.7614675521421911,0.169586533511404,0.0795792745897184,0.0008013075232694,0.0277097356306874,0.0434732497604953,0.8828125,0.0008013075232694,0.634639480011945,0.2064516129032257,0.314684541417544,0.0096798548293406,0.0,0.261841358639683,0.0798279158699809,0.113273657879738,0.15384143562223,0.0795792745897184,0.100315267443055,0.1607833211522594,0.146263599120466,1.0
0.127318001355968,0.1026080236020603,0.103518341957694,0.124716245442424,0.6119791666666675,0.0726414828558395,0.9677258832729088,0.652865528594264,0.0512285878716777,0.0831004672131732,0.13037137272423,0.149571813409491,0.8860107486004919,0.0824128070355209,0.0568980855798068,0.0002608775521917,0.0658483245178849,0.151570484764758,0.71875,0.0002608775521917,0.416894349982168,0.4258064516129032,0.652865528594264,0.0054797318931592,0.0,0.189109545652649,0.105162523900574,0.374129826709437,0.129280503460631,0.0568980855798068,0.0862298593337287,0.1459048110460943,0.0831004672131732,1.0
0.213558949170889,0.2226051737592566,0.181801429039262,0.2284414756859849,0.5651041666666655,0.1418929486865374,0.9693719220130924,0.16531427909135,0.200741630972569,0.0970674323702573,0.0987499910646959,0.417017544588865,0.8972516760984383,0.0826177244756726,0.0680217373934481,0.0061304987948098,0.0598249937217356,0.128033484000448,1.0,0.0061304987948098,0.626316314482584,0.5483870967741935,0.16531427909135,0.0180330366514611,0.0,0.491306709920234,0.0511472275334608,0.084521895909781,0.30672455170313,0.0680217373934481,0.259323620806294,0.2722955553451833,0.0970674323702573,1.0
0.341054225991637,0.4795352117837396,0.341308629463281,0.3776056301082938,0.4466145833333335,0.2495220272896326,0.9715003138732,0.105675031360948,0.334405728914234,0.128485157044184,0.0595687554644769,0.802473424164414,0.901299924034382,0.0895318305707651,0.124711816575681,0.0148348636604477,0.276323488280159,0.103208059399174,0.953125,0.0148348636604477,0.466397664325613,0.1870967741935484,0.105675031360948,0.0183530442777717,0.0,0.77015295853812,0.0439770554493308,0.0379826726119434,0.637225113206372,0.124711816575681,0.550220066850968,0.5023332957718302,0.128485157044184,1.0
0.168204162152175,0.2087318058582765,0.15461930068424,0.2060213953549385,0.5624999999999989,0.0958908309591888,0.9709588690590428,0.241585580065945,0.204826957506286,0.120599858616397,0.125715403366433,0.603724576486767,0.9352913754227488,0.076517050769424,0.100004598570853,0.0110683827019391,0.0862284509611046,0.172642818880377,0.890625,0.0110683827019391,0.427267414704318,0.432258064516129,0.241585580065945,0.0259662308457068,0.0,0.626087956762816,0.0592734225621415,0.114130627718456,0.337522025535647,0.100004598570853,0.240489169139688,0.2290466077994767,0.120599858616397,1.0
0.32167499133787,0.2889747218954166,0.30087852427727,0.4149806448352355,0.5208333333333323,0.2628980713048655,0.9729230035188152,0.159440167651555,0.326763571468696,0.167853098642806,0.081063201382814,0.34180878155722,0.9543093015577224,0.149500199732387,0.11038065871846,0.0292064047085286,0.0911515474618185,0.108300895277361,0.984375,0.0292064047085286,0.747888724498433,0.896774193548387,0.159440167651555,0.0196457213300218,0.0,0.528709409431985,0.0497131931166348,0.0566101208971817,0.368034947028801,0.11038065871846,0.28032701507718,0.4253829750260257,0.167853098642806,1.0
0.384745661800984,0.6275979322975785,0.441654222593262,0.5762192693269752,0.4947916666666656,0.7868608999873987,0.9735199766695892,0.130069610452585,0.234590404778795,0.214595641615341,0.046389542242719,0.62500827865386,0.9623795078762992,0.311415255920402,0.127284873327793,0.042733490781872,0.157845192867121,0.0598696660046586,0.78125,0.042733490781872,0.620979179094709,1.0,0.130069610452585,0.0111752830975186,0.0,0.599888265446111,0.0396749521988528,0.02232946118965,0.793475705378667,0.127284873327793,0.560958353971363,0.7873829139513931,0.214595641615341,1.0
0.324901155540763,0.3286050716989274,0.208814541537811,0.3964523083099359,0.53515625,0.2630190909077148,0.9709086248878692,0.234964457591766,0.242646058539707,0.265878350550315,0.0665056717666686,0.315618965317823,0.9575463356296886,0.355643186412457,0.171810366110523,0.002412045679813,0.0088602025096994,0.0866430310334177,0.8984375,0.002412045679813,0.683799289612156,0.864516129032258,0.234964457591766,0.0119846088594797,0.0,0.316253793316969,0.0645315487571702,0.0914551692961934,0.350035044326468,0.171810366110523,0.238313363483151,0.418684973813569,0.265878350550315,1.0
0.180244310185123,0.1320612666999444,0.149996461461524,0.2129590423377034,0.5377604166666666,0.1806294024925588,0.9672863525003556,0.286153142995686,0.0980315464476664,0.238225324896228,0.072318585409608,0.171054587804453,0.8428885852800898,0.208688764625011,0.129905812968453,0.0058567132331345,0.0160181736554376,0.0722788213398292,0.8359375,0.0058567132331345,0.619619588505927,0.4258064516129032,0.286153142995686,0.007967940374882,0.0,0.39409956129324,0.146749521988528,0.131830284821257,0.18001442822301,0.129905812968453,0.140685825637283,0.2401986393979514,0.238225324896228,1.0
