WAV A6 the difference between the maximum and minimum values,WAV D2 the difference between the maximum and minimum values,WAV D3 (RMS) root-mean-square ,WAV D5 FFT frec media,MSE frecuencia,WAV D5 (RMS) root-mean-square ,WAV D6 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV A6 FFT VMAX,WAV A6 FFT VMAX,percentage of energy D1,percentage of energy D3.1,WAV D2 FFT frec media,FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,Frequency FFT umbral 10Hz - 20 Hz   ,WAV D4 FFT VMAX,WAV D2 (RMS) root-mean-square ,MSE tiempo,Entropia tiempo,WAV D1 FFT VMAX,percentage of energy D4,FREC MAX WAV D5,WAV D3 FFT frec media,FFT ENERGIA,FFT 3ER PICO MAS ALTO,WAV D6 FFT VMAX,WAV D2 the difference between the maximum and minimum values,FREC 3er pico FFT,WAV D2 (RMS) root-mean-square ,Etiqueta
1.0,0.0213921748326122,0.116977441798278,0.90725938346639,0.0346152942024274,0.992625429090044,0.583050318000464,0.0373020254788765,0.0373020254788765,0.0036131589973672,0.0,0.0231455295115888,0.109090641024748,0.111413043478261,0.336998388869238,0.0063057710329477,0.612264576050518,0.0,0.14465831601362,0.348807499649242,0.9609375,0.0853119427439788,0.8816755063835722,0.5037643140272051,0.767804639844691,0.0213921748326122,0.0387189292543021,0.0063057710329477,1.0
0.1015665112154266,0.026864967683233,0.189552167044213,0.305917935201894,0.0435359372456438,0.419345488500542,0.163725371371247,0.0128828379667583,0.0128828379667583,0.0125308785728639,0.0121863937488965,0.081213675766824,0.100699053253614,0.557065217391304,0.345729901917788,0.0577080730823956,0.729142816586143,0.0,0.353005158867085,0.82377972687719,1.0,0.124095913278351,0.4233407652720189,0.3671481966304682,0.0740813354261135,0.026864967683233,0.103728489483748,0.0577080730823956,1.0
0.1098412529634249,0.0657766982301401,0.135798892276528,0.370417236330122,0.133017691839937,0.456667207018799,0.316214846668009,0.0132788207639405,0.0132788207639405,0.0510364556263646,0.0828246667133667,0.174743683423459,0.188810724850526,0.637228260869565,0.250367353836262,0.142643918842231,0.921300276761374,0.0,0.302278030316216,0.439064947399315,0.9375,0.105856859765582,0.215777930112056,0.3229752665412539,0.167741846211277,0.0657766982301401,0.0564053537284895,0.142643918842231,1.0
0.1413140168478954,0.0510330685720742,0.298209349496238,0.240456720164782,0.156021125208497,0.279481262525532,0.455375809281964,0.0186901600512062,0.0186901600512062,0.0318984688815867,0.0477031464812921,0.149930062168521,0.258460903350942,0.489130434782609,0.327008660380601,0.113023847307848,0.756210659091523,0.0,0.467089229647905,0.681949385239563,1.0,0.213234899317293,0.2841932832292908,0.2493229899595236,0.0757167516706809,0.0510330685720742,0.0583173996175908,0.113023847307848,1.0
0.2659597193798219,0.0173436691317495,0.121273279198031,0.812096274995951,0.0355975905521869,0.76843539222636,0.478592641850099,0.0241081055993585,0.0241081055993585,0.03026889821141,0.0060039694005251,0.0697234175696144,0.103997123352245,0.696331521739131,0.218539197589791,0.035974726438653,0.88075858570306,0.0,0.322017941782071,0.33558397446528,0.515625,0.0950342649121452,0.309582004152478,0.444654176396451,0.548265500834291,0.0173436691317495,0.0430210325047801,0.035974726438653,1.0
0.0696238446354434,0.0270204276928905,0.293338962566568,0.195784664669169,0.110620032905247,0.184802024973763,0.249992429252827,0.0113735029105831,0.0113735029105831,0.0125490928888502,0.0147693318806711,0.0936226520127316,0.172791351709095,0.0332880434782609,0.278827160407506,0.051776974859586,0.855559712854172,0.0,0.249754234046894,0.859656123747338,0.921875,0.238890407470429,0.214941658611311,0.3275412972120163,0.110093827899157,0.0270204276928905,0.144359464627151,0.051776974859586,1.0
0.4558028146343152,0.0306580599754914,0.21366991567594,0.802674354492235,0.119145839594272,0.673543232046534,0.145998977586376,0.0474472769973086,0.0474472769973086,0.0310315760584149,0.0067095928427012,0.115241983167521,0.130843651491503,0.0495923913043478,0.343365994573763,0.05736411353137,0.889449671877293,0.0,0.216322194289102,0.499864558869203,0.6875,0.191914979477244,0.4652725226676104,0.5001749187101288,0.301171182681869,0.0306580599754914,0.0420650095602295,0.05736411353137,1.0
0.1047462241634123,0.0195094483370991,0.193867670915628,0.48281086199489,0.0374359236128685,0.562886168046943,0.410129313558264,0.0515902320866798,0.0515902320866798,0.0247875398676731,0.0032210040889976,0.0588744772780218,0.043592435038913,0.0523097826086957,0.724257208130751,0.0348789915958918,0.655438040784401,0.0,0.30878794314066,0.846380854286882,0.890625,0.132968530788746,0.4340679921342254,0.5032573061552177,0.118121528044536,0.0195094483370991,0.0678776290630975,0.0348789915958918,1.0
0.205539384644899,0.0445663949994864,0.211630200185703,0.448923948430417,0.110797498340045,0.441132191812409,0.5718583754756,0.0602663218397841,0.0602663218397841,0.0194219023864462,0.0483114516224926,0.219690476141363,0.191248339804835,0.666440217391304,0.336821962946801,0.125523728442347,0.856278939515385,0.0,0.327070425207658,0.642784950050631,0.984375,0.205912100798303,0.2774986689104203,0.4301630599798954,0.160306144861116,0.0445663949994864,0.0688336520076482,0.125523728442347,1.0
0.078371793428279,0.78706774155172,0.169709282538957,0.0664246994877039,0.50614933589337,0.0652261465524314,0.140190149484475,0.0047783894469865,0.0047783894469865,0.673829337638832,0.543004363924655,0.661089639563764,0.521796217519457,0.690896739130435,0.0602595376376744,0.513275330125131,0.32058942687334,0.0,0.894123828024825,0.049626015173678,0.78125,0.145506643634081,0.2065501183390522,0.1642516631239404,0.0336523151290331,0.78706774155172,1.0,0.513275330125131,0.0
0.2974610992041106,0.0271702132507786,0.0901939995773971,0.216991577136954,0.179189084696029,0.261980381403477,0.486033007826426,0.029970197931076,0.029970197931076,0.220853537995247,0.0237848231450476,0.063362952036064,0.161045995648169,0.582201086956522,0.165402275279989,0.0384265424166036,0.868559358142862,0.0,0.209313691329023,0.616651812629887,0.875,0.0641359419497999,0.0588105170613446,0.1903722413253933,0.0967868862409141,0.0271702132507786,0.0525812619502868,0.0384265424166036,1.0
0.1363758707196285,0.0461647262210181,0.109437510936646,0.199828961182356,0.304820353606958,0.230788734070375,0.159636512236312,0.0167309318639318,0.0167309318639318,0.279172135028218,0.0782076487224757,0.135394866225434,0.327158888509832,0.870244565217391,0.197138400767119,0.0940241887843407,0.9710882165912,0.0,0.282164110487727,0.556037112127412,0.5625,0.0773850401684967,0.0547564063391166,0.1587848277557259,0.164105674409191,0.0461647262210181,0.0630975143403442,0.0940241887843407,1.0
0.0944510415862554,0.0927404281549114,0.239645397603653,0.135042951117811,0.525879587457365,0.134218472869362,0.194783384724439,0.0184559689654988,0.0184559689654988,0.18788529691128,0.143778563497713,0.244011367914407,0.498305505397605,0.0197010869565217,0.116124719481605,0.155712398938261,0.931802328547499,0.0,0.309072287733356,0.496402640390027,0.90625,0.211992348546796,0.0862614670972119,0.1264994396169925,0.0424259546271718,0.0927404281549114,0.0602294455066922,0.155712398938261,0.0
0.0930358039550908,0.0128942999967284,0.168017895392643,0.330772261268005,0.145796235171906,0.392098892341576,0.297512305599822,0.0151367459719504,0.0151367459719504,0.134711558545379,0.0085025985989601,0.0483363482739054,0.18964988362764,0.11820652173913,0.274732565454118,0.0306236425479575,0.74764279011812,0.0,0.26470053371357,0.680110114258809,0.859375,0.109607053404323,0.2901009723167973,0.3124541689068998,0.13684910059151,0.0128942999967284,0.0592734225621415,0.0306236425479575,1.0
0.02857795120565,0.0482996251513966,0.190803547904595,0.324552000047198,0.165804043162933,0.380927433152036,0.422528409527337,0.0181190693643821,0.0181190693643821,0.194981431001016,0.0123885362182872,0.0698199381470666,0.231518132013723,0.33491847826087,0.203026877886618,0.0385579748864727,0.817195773844463,0.0,0.300722406030335,0.590885252911933,1.0,0.131882663576364,0.1445097791935675,0.2589103628342351,0.100404029259647,0.0482996251513966,0.0468451242829828,0.0385579748864727,1.0
0.0425733619363907,0.347386752816545,0.576042303328808,0.21184053650494,0.409167976354244,0.220293744216437,0.132541901940098,0.0056162257738195,0.0056162257738195,0.110014861659464,0.198394686957949,0.459856737992936,0.57381136578927,0.0224184782608696,0.202686179291934,0.344862253993185,0.712250738859672,0.0,0.321661932417441,0.311622697301226,0.953125,0.53976503375564,0.3185086050781924,0.2013511954750562,0.159530894489968,0.347386752816545,0.202676864244742,0.344862253993185,0.0
0.0501048938724309,0.39022954210373,0.325725013725072,0.105960488698888,0.607010763870137,0.128196994749639,0.232555168255826,0.0326308935993502,0.0326308935993502,0.214384820805881,0.265790180964749,0.313863337686615,0.595802731750549,0.539402173913044,0.150723664570913,0.289872700357368,0.704945517204285,0.0,0.294485092060777,0.388176185044474,0.9140625,0.252292465091669,0.2378580944179462,0.1151817501011919,0.0555219176710572,0.39022954210373,0.0803059273422562,0.289872700357368,0.0
0.0615078638799605,0.0092957644016716,0.13400963813517,0.198946630643113,0.275240749442295,0.201783032655858,0.152542039577358,0.0107496693956449,0.0107496693956449,0.256385348224569,0.0113202538433543,0.0503756674449527,0.345615876605572,0.0332880434782609,0.167586525866242,0.0225962116033491,0.906216034249603,0.0,0.404624593321329,0.706638634492004,0.953125,0.102575891941835,0.0923776045681467,0.1731374152128921,0.107216138932976,0.0092957644016716,0.0726577437858509,0.0225962116033491,1.0
0.293066556418203,0.0298621308097127,0.172162605047314,0.469367780383129,0.0813894767920394,0.626626266005803,0.511919897795523,0.0407663005751638,0.0407663005751638,0.0041931509038732,0.0134873698077239,0.0647953620736114,0.149370262326194,0.210597826086957,0.278340686003446,0.0626107187070394,0.861503573057491,0.0,0.191787449226493,0.522636482237895,0.5078125,0.118917733753147,0.3352704986568616,0.3451166294893382,0.394267693615672,0.0298621308097127,0.0195984703632887,0.0626107187070394,1.0
0.1044626577067072,0.087049363888854,0.201317734831704,0.0639517368025405,0.606402637020603,0.0840711293239999,0.416460457826098,0.005441522322306,0.005441522322306,0.468297794021259,0.090123156592708,0.111765319280201,0.667970386582306,0.0896739130434783,0.107347376168849,0.0915868153848918,0.897928321023223,0.0,0.399729741739753,0.410356055120162,0.96875,0.154216501829417,0.0993993947736624,0.082151858037773,0.0338467517553753,0.087049363888854,0.0956022944550669,0.0915868153848918,1.0
0.1079262940036755,0.440472764016277,0.57565723291942,0.186902588863824,0.365832634393238,0.192658187526071,0.460424819681169,0.0110869875740266,0.0110869875740266,0.0755691848903261,0.168869157851118,0.491730725871587,0.503339229423716,0.451766304347826,0.274805289254519,0.355708177003229,0.674047471455527,0.0,0.355701542092975,0.494809375232475,0.828125,0.548639068926812,0.4186695075800375,0.3025882261999855,0.0253246928644476,0.440472764016277,0.0927342256214149,0.355708177003229,0.0
0.0963133923998231,0.0570461975195338,0.199639495977723,0.267410752650002,0.336700719527156,0.324674303743704,0.217625295677403,0.0105275729584602,0.0105275729584602,0.0744476141705578,0.103705750921686,0.182045095264002,0.294544730766821,0.474184782608696,0.166060006930623,0.143521123939956,0.885393196430613,0.0,0.27319184404424,0.504822589185952,0.9140625,0.140320636704236,0.1713449959387857,0.2128911905465894,0.169446969504545,0.0570461975195338,0.0774378585086042,0.143521123939956,1.0
0.024571053568396,0.78706774155172,0.179506452796115,0.0582852200833025,0.489770425794254,0.0592866324770525,0.144939905541953,0.0051791950560381,0.0051791950560381,0.671563411485282,0.546332511451864,0.731336310310773,0.530185757562975,0.690896739130435,0.0628056941084334,0.540593209449467,0.350224102978343,0.0,1.0,0.0512003043992013,0.890625,0.16234121256827,0.2538977030521173,0.1733164302604876,0.0386641165285072,0.78706774155172,1.0,0.540593209449467,1.0
0.0273432543682083,0.0248363616967597,0.186344731251883,0.324845946085027,0.19626034423934,0.404011161652301,0.422371098134796,0.0133512492626896,0.0133512492626896,0.133550505607576,0.010162054151911,0.0598948544095795,0.200558947730114,0.0108695652173913,0.260991463678887,0.0381830459395634,0.789834441013886,0.0,0.329570172901603,0.657214968388486,0.8203125,0.137060154927886,0.3012356261148102,0.2952138483276642,0.0888876219755534,0.0248363616967597,0.0430210325047801,0.0381830459395634,1.0
0.1225308858126592,0.0303118110238124,0.0713449620531054,0.310604747709266,0.105202637479397,0.329527300161781,0.251112991499613,0.0094525303622887,0.0094525303622887,0.188260562331749,0.0224762233989028,0.0834101249179159,0.135877375517614,0.0088315217391304,0.320903083349109,0.0465615875025742,0.908618299380059,0.0,0.26679620577418,0.597725861241692,0.875,0.0579464079614047,0.1047553286556431,0.2870682572863305,0.133083847905266,0.0303118110238124,0.0726577437858509,0.0465615875025742,1.0
0.0191882143640059,0.0591747560046537,0.17250573536258,0.143419356497908,0.570225069407535,0.169652261765539,0.204771256487319,0.013718490522216,0.013718490522216,0.337447083008116,0.0874161032456799,0.141739928914728,0.47313688526705,0.063179347826087,0.110313990957411,0.0964138648028358,0.926406729788353,0.0,0.268659054302853,0.502052850211646,0.9375,0.13216810378401,0.0525148331840353,0.0961434624212079,0.0367969257440476,0.0591747560046537,0.111854684512428,0.0964138648028358,1.0
0.0401426674366632,0.0172167324671195,0.0957588867169197,0.284389894057179,0.221049266226223,0.351709310092844,0.387919164103479,0.0064780626589403,0.0064780626589403,0.040075412700622,0.0215078329188269,0.0873214330313207,0.137555283526318,0.671875,0.2417734706851,0.0547012936747758,0.731960685463034,0.0,0.135863614922544,0.758049250476076,0.96875,0.0631341830295901,0.1235278601440163,0.1521619669738328,0.209070717128679,0.0172167324671195,0.0946462715105163,0.0547012936747758,1.0
0.2254711024221521,0.0484549954056513,0.384482246090168,1.0,0.0595538369515349,1.0,0.325771596556341,0.024628064272272,0.024628064272272,0.0,0.0025578303582389,0.074660465951951,0.233196040022427,0.0523097826086957,0.594281085896929,0.0428935894335535,0.810285389086044,0.0,0.150279909713121,0.495851480422815,1.0,0.334628349356778,0.7968130415881598,0.6086190192397081,0.760405535392919,0.0484549954056513,0.0573613766730402,0.0428935894335535,1.0
0.1440592343058854,0.124255737849501,0.40103366188524,0.233583941482852,0.187137767528385,0.240849134379556,0.238501931482489,0.0209558675973982,0.0209558675973982,0.0140103700360502,0.0638470913555136,0.166630407975033,0.434545001066866,0.0197010869565217,0.202810345726469,0.130963133743915,0.820197478772078,0.0,0.118796075960725,0.491580594353546,0.875,0.35904952190111,0.1536703850267886,0.1865676019827034,0.307870307750743,0.124255737849501,0.140535372848948,0.130963133743915,1.0
0.111814988022428,0.0371639859154747,0.161289948972912,0.230632833361172,0.295656908320841,0.311321377435428,0.251305356049041,0.0149425492637592,0.0149425492637592,0.196531291496038,0.0252241266286674,0.0950969237975091,0.204671603874464,0.0360054347826087,0.257288972910782,0.0625990648959693,0.858989812618179,0.0,0.250198304813666,0.649903126225493,0.921875,0.12528489035796,0.118562695334877,0.2129309790206144,0.0411484699393847,0.0371639859154747,0.0879541108986616,0.0625990648959693,1.0
0.0949419767291733,0.0530224112473445,0.0727228463111136,0.19231903457287,0.46320135629782,0.186660965267982,0.327972729159835,0.0148340011134667,0.0148340011134667,0.202083701733516,0.248383998316464,0.226679596107464,0.508372953449827,0.872961956521739,0.0972903838745635,0.14915107100635,0.978045650582959,0.0,0.179141438506998,0.413934940262207,1.0,0.0689167784072093,0.0366621162254991,0.0990312614162308,0.199890592508186,0.0530224112473445,0.0592734225621415,0.14915107100635,1.0
0.0760460988298574,0.0059680941741833,0.118412142605406,0.251313860525902,0.362397665334061,0.28525085644613,0.455008080925616,0.0112593706437719,0.0112593706437719,0.27640856689231,0.0141060847491864,0.0582489957912767,0.310379808422795,0.0197010869565217,0.175912304433396,0.0246240305540482,0.953120221807214,0.0,0.366066196887444,0.531700850285143,0.921875,0.0977388714481226,0.0890190644025885,0.1956042188565621,0.116159494415913,0.0059680941741833,0.0841300191204589,0.0246240305540482,1.0
0.0644242557804996,0.0506793088425062,0.20493197412155,0.176933566233485,0.25833316246629,0.162557534242769,0.165102354788684,0.0156440094603661,0.0156440094603661,0.0930311991990838,0.0398663937210862,0.0992251563886983,0.270110016213907,0.0169836956521739,0.164982532071293,0.0563904989002926,0.91580938586627,0.0,0.129689916611537,0.66447602731068,0.9375,0.159755460449469,0.0718865526667189,0.1782395625022273,0.195294740143668,0.0506793088425062,0.146271510516252,0.0563904989002926,1.0
0.087493748123324,0.0193622686060992,0.238705663308413,0.316481505003024,0.207209479732002,0.320638067761225,0.445781451974249,0.0073189614948874,0.0073189614948874,0.171325463928186,0.0088586021290093,0.0665412470884286,0.256686752144278,0.0495923913043478,0.216646311381754,0.0302584263496116,0.887566088404582,0.0,0.347116781455999,0.658214475205163,0.84375,0.186099085652406,0.196350701725101,0.2419304193359223,0.09072277263403,0.0193622686060992,0.0822179732313576,0.0302584263496116,1.0
0.029849118963971,0.0541090045877783,0.121937474278391,0.378586014558852,0.0694473088559152,0.475459460864138,0.553030567864144,0.0094661807999192,0.0094661807999192,0.0275285153443384,0.0354886163156169,0.126035184802252,0.114125593687429,0.442934782608696,0.340761006300402,0.102992371405746,0.703354202805724,0.0,0.127405918318078,0.660645144417252,0.6875,0.0824070476295024,0.2764904850386032,0.3628623325163885,0.309114300997917,0.0541090045877783,0.0726577437858509,0.102992371405746,1.0
0.0608005550771912,0.0283688184537411,0.109647179665455,0.074006179192812,0.435802768433531,0.130212542860126,0.162755058384743,0.004165926913088,0.004165926913088,0.251294737585693,0.0350774022898023,0.0417352858959462,0.269369967453417,0.119565217391304,0.123297858278663,0.0381690545797982,0.851496366753383,0.0,0.159767963976458,0.721963795251594,0.9609375,0.0609860858475161,0.0444673619696192,0.111661603480646,0.0117989214611865,0.0283688184537411,0.0836520076481836,0.0381690545797982,1.0
0.057078868089637,0.0320348468964165,0.181629049973486,0.22094533812347,0.115842855732181,0.293567629576721,0.511256515505397,0.0107279068680853,0.0107279068680853,0.0263971556841383,0.0528732452291279,0.106248544087688,0.278499556257426,0.20991847826087,0.158159079921851,0.079480781063089,0.894595150848172,0.0,0.130197722003897,0.579808060001201,1.0,0.147594407751747,0.0638552545642881,0.1726932478837823,0.113223122684554,0.0320348468964165,0.0879541108986616,0.079480781063089,1.0
0.0647407290075288,0.0492381562235163,0.169584376432558,0.15747059651264,0.438792233292562,0.178146322576444,0.417925400396131,0.0152190571264165,0.0152190571264165,0.0607544187237857,0.109350613932652,0.133554497308404,0.437900817084273,0.218070652173913,0.121677564763856,0.0954608678550012,0.955889705249031,0.0,0.217227891317804,0.554960336343358,0.90625,0.147374808679315,0.0397343479037108,0.1257634481835647,0.112394121422423,0.0492381562235163,0.0401529636711281,0.0954608678550012,1.0
0.2115102900069734,0.247969427288909,0.456502510634351,0.194503648604962,0.318982179230064,0.228206045767969,0.37975868129548,0.0120064448795049,0.0120064448795049,0.0463450346646051,0.103466916415602,0.279437969668415,0.459713621197421,0.0495923913043478,0.232039900688434,0.21902888756692,0.675848986777388,0.0,0.211324929921672,0.52931234703982,0.9375,0.394411042887157,0.2050825113380737,0.2214411463513619,0.0356399059532094,0.247969427288909,0.0544933078393882,0.21902888756692,0.0
0.1846885085790346,0.167845732707449,0.125423853088145,0.112994093123625,0.636322462998076,0.127498850934795,0.200029958053895,0.0257637747826948,0.0257637747826948,0.379084700369914,0.214680844346713,0.210245282253349,0.729856810598711,0.655570652173913,0.0876690621324087,0.144311649984347,0.975629956808119,0.0,0.307713354175668,0.389310198558129,0.953125,0.105712975860351,0.0367158380760528,0.0778875542182125,0.124738715524606,0.167845732707449,0.0621414913957935,0.144311649984347,1.0
0.068961534516877,0.278274726747842,0.700481915785084,0.219294334304154,0.229146949195578,0.316654870941093,0.522944773255695,0.0075764732760923,0.0075764732760923,0.0099554973400603,0.101744320390141,0.297870623317674,0.45734153352683,0.445652173913044,0.184649816050383,0.300744887794445,0.585031731823591,0.0,0.134289261964533,0.489004360041624,0.875,0.480032253801699,0.584261370961005,0.220704587171162,0.0900901532368368,0.278274726747842,0.170650095602294,0.300744887794445,1.0
0.2001830978895934,0.0887406369942482,0.449512045628393,0.370299450018844,0.141735838564489,0.428311144340916,0.453541399456904,0.018571561647562,0.018571561647562,0.0096773528587876,0.0336573136500753,0.158360907977943,0.233196040022427,0.0441576086956522,0.272002181964859,0.121625317382404,0.797477627135122,0.0,0.151256968529016,0.562225323378367,0.84375,0.314964623529221,0.2448025825335381,0.3403202296647789,0.144974594259901,0.0887406369942482,0.0869980879541109,0.121625317382404,1.0
0.0801386016757413,0.233797454718167,0.158279536855516,0.363157971987615,0.0522094332787859,0.572243986004969,0.304611781413865,0.0050895122001323,0.0050895122001323,0.0153454886071899,0.0455921060567344,0.1700554306308,0.104055688362068,0.989130434782609,0.312900872599394,0.150414250553875,0.726247945699741,0.0,0.15953094228616,0.655410311865554,0.8671875,0.0976479870414958,0.3849040213980686,0.3577504607036288,0.0258922615536817,0.233797454718167,0.0425430210325048,0.150414250553875,1.0
0.0465250176286304,0.0425292350175267,0.0559334581580375,0.162966058204014,0.284849522831722,0.241246897056964,0.265154550919801,0.0052062887734469,0.0052062887734469,0.406163258689967,0.0414377085707878,0.0756730962949414,0.298740524652388,0.72554347826087,0.151146661612617,0.0557083597789231,0.899772035470493,0.0,0.344651001473662,0.521131798116109,0.875,0.0390769182578888,0.1025379938254329,0.1779550885187227,0.0591379509052107,0.0425292350175267,0.0458891013384321,0.0557083597789231,1.0
0.0905467155003738,0.0828143171251603,0.137464689748185,0.363216158489474,0.12671527161475,0.532431841536986,0.437561627007916,0.0044339937380004,0.0044339937380004,0.0174961081677511,0.0403472771946868,0.105944947158256,0.139300357000833,0.169836956521739,0.215853222939239,0.10325993763487,0.662516519256117,0.0,0.18412377945579,0.493379645720516,0.703125,0.0935181453476719,0.2138816187434697,0.2639021113160792,0.18318610413216,0.0828143171251603,0.0415869980879541,0.10325993763487,1.0
0.0809457322561594,0.037322279765911,0.122346107314109,0.267568455508966,0.0777635867269568,0.34545467978211,0.86921425730869,0.010094946916629,0.010094946916629,0.0717182558958249,0.0326597244804725,0.099558812369325,0.146852785994854,0.899456521739131,0.231582165681315,0.0890345703001084,0.669823785849072,0.0,0.0905078038406883,0.779069401808368,1.0,0.0686080134181905,0.2043377564271408,0.2246122588694097,0.235709624106749,0.037322279765911,0.0535372848948375,0.0890345703001084,1.0
0.0970997461207089,0.40367526077818,0.591229444504881,0.229453155719943,0.246128264073655,0.280522955937294,0.131455389402226,0.0209352933257625,0.0209352933257625,0.0114624780117712,0.195077350528064,0.373234377110475,0.53286582346704,0.451086956521739,0.207837661760974,0.356324016977847,0.505173855499962,0.0,0.201236739704682,0.383465526663314,0.8671875,0.471338056389788,0.5166420696681467,0.2183687893667384,0.216699991202789,0.40367526077818,0.0951242829827916,0.356324016977847,0.0
0.1155902303209323,0.447100401994142,0.711399948611539,0.313197984089481,0.271015493178033,0.391909101443523,0.373883776388455,0.0242421490650981,0.0242421490650981,0.0228055193009643,0.142154320568286,0.413149202388602,0.475803026623326,0.0461956521739131,0.271421500544759,0.398801818214973,0.542268218078894,0.0,0.155995389703066,0.455004862552327,0.8671875,0.514042889645204,0.7453043300810108,0.2847850375090086,0.140336697043138,0.447100401994142,0.0425430210325048,0.398801818214973,0.0
0.0409464613017052,0.0296515069424763,0.0968911296063754,0.116621945015976,0.443409851794615,0.1116644849252,0.538528313002779,0.008225060632364,0.008225060632364,0.465175888260167,0.0587432150489412,0.106709574510375,0.493271781371494,0.0142663043478261,0.123882490059646,0.0651649623231843,0.944294162804556,0.0,0.335177950150969,0.598002785652678,0.9375,0.0743194275429212,0.0484366127910542,0.1166124978189097,0.128166613780386,0.0296515069424763,0.0984703632887189,0.0651649623231843,1.0
0.0680134090870199,0.0177961560222863,0.137382602726624,0.168204911063874,0.176800991307792,0.201878246805664,0.264595898219531,0.0060151807244844,0.0060151807244844,0.156449720573034,0.0170934973910004,0.0704883905463068,0.150978547595947,0.0224184782608696,0.245096073980968,0.044717723053179,0.855263667051839,0.0,0.329850949550058,0.854659322286783,0.828125,0.103125398765156,0.1127620917574705,0.290849725578545,0.0723880630113023,0.0177961560222863,0.0783938814531549,0.044717723053179,1.0
0.1518554516793163,0.0229654583548499,0.189759056226755,0.427876439558597,0.105957703110292,0.535569933797025,0.674340114182179,0.0089389696332423,0.0089389696332423,0.0440413484858698,0.0073081734385208,0.0612170482759771,0.154405214988875,0.0081521739130434,0.269229276206029,0.0421929105065066,0.70796324893252,0.0,0.179448182612117,0.693087684135096,0.53125,0.116064851780176,0.4391774040966411,0.3198582951149201,0.269731756553486,0.0229654583548499,0.0693116634799235,0.0421929105065066,1.0
0.0531502131950488,0.0328480080520172,0.0766914456902213,0.182437257012806,0.259236401086772,0.219802342739709,0.514678526852657,0.01179895704731,0.01179895704731,0.412376288092287,0.038016765444976,0.0828183156991332,0.340582152579461,0.451766304347826,0.18555193976007,0.0451108650170621,0.973322531359896,0.0,0.352967211223155,0.499074230114125,0.875,0.068691893069849,0.0537323186638979,0.1997933945881816,0.167526191948771,0.0328480080520172,0.0583173996175908,0.0451108650170621,1.0
0.2439359262268664,0.498342569613816,0.824204888453814,0.27703263077066,0.300652386579111,0.363650732668488,0.453670216762124,0.0304787441659837,0.0304787441659837,0.0314920975634796,0.149962278900677,0.433669216097632,0.488390408280028,0.665760869565217,0.266600258520479,0.427097411928888,0.366044974482884,0.0,0.22421789585616,0.385055210015066,0.8515625,0.583033928477552,0.7884797639305968,0.3030825089994248,0.223418067685191,0.498342569613816,0.124760994263862,0.427097411928888,0.0
0.1800367845687339,0.0623696499673844,0.171553722675758,0.185558295633324,0.194380007068667,0.212143566288016,0.124896191677462,0.0103464872820872,0.0103464872820872,0.0374540483467922,0.106305086792104,0.207943958847393,0.236551856039834,0.83491847826087,0.242864053163332,0.153131978225283,0.862850697963482,0.0,0.176695802078262,0.769341190620734,0.796875,0.145497231827521,0.1020641001161655,0.1903745538194964,0.0979605433051887,0.0623696499673844,0.104206500956023,0.153131978225283,1.0
0.0496877816544881,0.0482479997312507,0.106673234447508,0.192609335239388,0.135963820534782,0.213984003280294,0.234686010269163,0.0121049893543414,0.0121049893543414,0.0562326424732235,0.151320443370919,0.196869385201158,0.286889096300944,0.563179347826087,0.228164358024311,0.137221951188533,0.930914449211052,0.0,0.172560974838518,0.642984790318185,0.84375,0.0951553926456442,0.0554554158106278,0.1535627793097213,0.0636913319262939,0.0482479997312507,0.0678776290630975,0.137221951188533,1.0
0.032654067740112,0.060747594290636,0.328198073834796,0.215800777639948,0.0644004834440574,0.378312872163721,0.616996860131743,0.0035418982823888,0.0035418982823888,0.0218564321274985,0.004759777810744,0.0370281918741953,0.166153437868463,0.0679347826086957,0.274144605691476,0.0353556972299115,0.497464335443203,0.0,0.101396526686826,0.861155371689397,0.859375,0.172393229472964,0.3886681425508953,0.3142446924014134,0.0266815478256688,0.060747594290636,0.101338432122371,0.0353556972299115,1.0
0.0781442618487076,0.626426493804656,0.734179716437687,0.337925308665531,0.286257418197585,0.361804710831668,0.408093481502596,0.0118744252399209,0.0118744252399209,0.0366699438846502,0.210818372728454,0.665398028999635,0.543609021632604,0.541440217391304,0.302328839873366,0.55593961216206,0.368141720378681,0.0,0.255041570798072,0.484516962801143,0.8125,0.60245283036306,0.5415590503669592,0.338701993828828,0.179809195404854,0.626426493804656,0.10038240917782,0.55593961216206,0.0
0.0522411996849675,0.255315460441213,0.0804667153256166,0.123405489344093,0.265384957498324,0.268210149391989,0.50364809644537,0.0030517975250784,0.0030517975250784,0.118301489414443,0.145348925265804,0.0642749319047609,0.287883184604892,0.909986413043478,0.0840398885509086,0.122763000165766,0.811464436802537,0.0,0.0789872626498818,0.456772209988236,0.6796875,0.0245855567559681,0.049868814259299,0.0746333452710664,0.0597650127646058,0.255315460441213,0.0669216061185469,0.122763000165766,1.0
