percentage of energy D4,ang_seg_mom,WAV D3 FFT VMAX,percentage of energy D4,WAV D3 the difference between the maximum and minimum values,Picos,WAV D4 FFT VMAX,FREC 3er pico FFT,median,Varianza tiempo,MSE frecuencia,Frecuecia umbral 20-30,RMS tiempo,WAV D6 (RMS) root-mean-square ,WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).,FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).,percentage of energy D3.1,WAV D2 (RMS) root-mean-square ,percentage of energy D4,WAV D2 FFT VMAX,TIEMPO ENERGIA,Energia senal,MSE tiempo,entropy,WAV D3 the ratio of the largest absolute value to the root-mean-square (RMS).,x_center_mass,WAV D4 FFT VMAX,WAV MEDIA DE LA ENERGIA,FREC 2do PICO en FFT,Etiqueta
0.859656123747338,0.8799064587097765,0.177660737460963,0.859656123747338,0.243370797670754,0.210884353741497,0.278827160407506,0.144359464627151,0.0,0.251343001346284,0.110620032905247,0.601834161253344,0.4240849616643237,0.127835567145644,0.0844066662462099,0.172791351709095,0.0799628202821374,0.0147693318806711,0.051776974859586,0.859656123747338,0.0307592282612046,0.1640565740039736,0.1640565740039725,0.855559712854172,0.1707763103439672,0.122247907553176,0.4401041666666657,0.278827160407506,0.1673541490437386,0.0916141541444498,1.0
0.499864558869203,0.9857161592555944,0.206742988569136,0.499864558869203,0.196046436157272,0.0884353741496599,0.343365994573763,0.0420650095602295,0.0,0.4880815793666129,0.119145839594272,0.604891096675583,0.6491954000737301,0.334075834528101,0.0438081122023489,0.130843651491503,0.0842401173979006,0.0067095928427012,0.05736411353137,0.499864558869203,0.0431429652809043,0.2879980818812427,0.2879980818812436,0.889449671877293,0.0239250108259424,0.151612320077192,0.4179687500000002,0.343365994573763,0.3678373559696237,0.0392632089190499,1.0
0.846380854286882,0.851317870836526,0.185541241477417,0.846380854286882,0.203555397310135,0.136054421768707,0.724257208130751,0.0678776290630975,0.0,0.6414759827386647,0.0374359236128685,0.302254489873901,0.7677065523994048,0.181377662200564,0.0420904991665711,0.043592435038913,0.127407488955567,0.0032210040889976,0.0348789915958918,0.846380854286882,0.0316857541481183,0.5378704250520339,0.5378704250520318,0.655438040784401,0.2086566404775025,0.209474395181644,0.4791666666666656,0.724257208130751,0.5449272081202828,0.075133301017935,1.0
0.642784950050631,0.978102841599426,0.165150101172333,0.642784950050631,0.256484326656254,0.115646258503401,0.336821962946801,0.0688336520076482,0.0,0.2762684127561757,0.110797498340045,0.0240733664501337,0.4515036566018361,0.257799726322963,0.0771768675934969,0.191248339804835,0.0222661700191779,0.0483114516224926,0.125523728442347,0.642784950050631,0.0821028154150576,0.152361042182205,0.1523610421822039,0.856278939515385,0.0340614056768575,0.275846196307765,0.4309895833333335,0.336821962946801,0.1554054036047709,0.0402326708676684,1.0
0.049626015173678,0.5586951970607756,0.105871081524966,0.049626015173678,0.162737040987249,0.945578231292517,0.0602595376376744,1.0,0.0,0.2788561172172219,0.50614933589337,0.776079480320978,0.4542017356975865,0.041351988591988,0.587037237602354,0.521796217519457,0.474918798425269,0.543004363924655,0.513275330125131,0.049626015173678,0.257061409324286,0.2115340977259595,0.2115340977259594,0.32058942687334,0.5909130290250372,0.169248400043385,0.5143229166666666,0.0602595376376744,0.2111177609246914,1.0,0.0
0.616651812629887,0.9993610303707317,0.063159840075846,0.616651812629887,0.0984287382523909,0.115646258503401,0.165402275279989,0.0525812619502868,0.0,0.0996053783405655,0.179189084696029,0.30836836071838,0.2216330137710623,0.16359639290101,0.0479068517992384,0.161045995648169,0.129851798156939,0.0237848231450476,0.0384265424166036,0.616651812629887,0.0172396454776903,0.0916946349012396,0.0916946349012395,0.868559358142862,0.0013425232157118,0.209306050319373,0.5260416666666655,0.165402275279989,0.093451859204744,0.0392632089190499,1.0
0.556037112127412,1.0,0.0556910541534118,0.556037112127412,0.0866866046662314,0.108843537414966,0.197138400767119,0.0630975143403442,0.0,0.0931449860468152,0.304820353606958,0.696599159342759,0.2108390226185899,0.155355052240619,0.0211142635337389,0.327158888509832,0.0711766310997329,0.0782076487224757,0.0940241887843407,0.556037112127412,0.0426794601673473,0.0858150072352326,0.0858150072352319,0.9710882165912,0.0,0.0994306602810239,0.5273437499999999,0.197138400767119,0.0864126335594572,0.0470189045079981,1.0
0.496402640390027,0.7292031042181121,0.147023717151571,0.496402640390027,0.171782531810388,0.142857142857143,0.116124719481605,0.0602294455066922,0.0,0.1077304206817379,0.525879587457365,0.482613679786015,0.2348339833156089,0.0568326506210489,0.046756952862147,0.498305505397605,0.117466344013342,0.143778563497713,0.155712398938261,0.496402640390027,0.0639257143084715,0.0733283597789042,0.0733283597789037,0.931802328547499,0.3434951540797987,0.0719964392146174,0.5078124999999989,0.116124719481605,0.0780115594779137,0.145904023267087,0.0
0.680110114258809,0.8372595638809802,0.0859265902395727,0.680110114258809,0.187762159513979,0.115646258503401,0.274732565454118,0.0592734225621415,0.0,0.2445178824973983,0.145796235171906,0.443637753152465,0.4164267816592919,0.2313290720923,0.01420510516657,0.18964988362764,0.0838397693854043,0.0085025985989601,0.0306236425479575,0.680110114258809,0.0157504702540988,0.2492298591026412,0.24922985910264,0.74764279011812,0.2265692445424988,0.239306220603132,0.48828125,0.274732565454118,0.2496669693368095,0.0426563257392147,1.0
0.590885252911933,0.9537402076508684,0.154597394440998,0.590885252911933,0.159767666578947,0.108843537414966,0.203026877886618,0.0468451242829828,0.0,0.2156624825887605,0.165804043162933,0.950324799388613,0.3827943349931715,0.133468087462792,0.0399778629096119,0.231518132013723,0.290621359482863,0.0123885362182872,0.0385579748864727,0.590885252911933,0.0181609950420777,0.1801041479470636,0.1801041479470635,0.817195773844463,0.070287139465373,0.110183144997718,0.4361979166666668,0.203026877886618,0.1819029702741421,0.0538051381483277,1.0
0.311622697301226,0.8785331394223008,0.313372836701962,0.311622697301226,0.659491686342569,0.129251700680272,0.202686179291934,0.202676864244742,0.0,0.3740717620301792,0.409167976354244,0.131066106228506,0.5491733143337145,0.0999123162830157,0.128722759634061,0.57381136578927,0.258601075426848,0.198394686957949,0.344862253993185,0.311622697301226,0.299093369012106,0.2471030517695164,0.2471030517695163,0.712250738859672,0.168888588620279,0.299101689113798,0.2239583333333329,0.202686179291934,0.2494999905841619,0.0586524478914203,0.0
0.388176185044474,0.9097499141036732,0.148192124047515,0.388176185044474,0.349072658334187,0.238095238095238,0.150723664570913,0.0803059273422562,0.0,0.1933004292595524,0.607010763870137,0.173098968284295,0.355344761907898,0.0672890844549716,0.134158568921326,0.595802731750549,0.388655196949586,0.265790180964749,0.289872700357368,0.388176185044474,0.205467023401678,0.1926184045903913,0.1926184045903912,0.704945517204285,0.1204336283140959,0.23686517406774,0.2018229166666674,0.150723664570913,0.1917867557855044,0.0940378090159961,0.0
0.706638634492004,0.8237031257899693,0.0968569936122697,0.706638634492004,0.128629301743743,0.115646258503401,0.167586525866242,0.0726577437858509,0.0,0.1295944588036069,0.275240749442295,0.164692395873137,0.2685291562960615,0.132541495458697,0.0072707240010311,0.345615876605572,0.0736921718828638,0.0113202538433543,0.0225962116033491,0.706638634492004,0.02190669312911,0.1003303400190302,0.1003303400190311,0.906216034249603,0.2422827103266072,0.16079408502053,0.48828125,0.167586525866242,0.1080367486566451,0.0324769752787203,1.0
0.522636482237895,0.8706766237528739,0.0915172352033823,0.522636482237895,0.16159312619067,0.102040816326531,0.278340686003446,0.0195984703632887,0.0,0.3573127916754448,0.0813894767920394,0.145586549484142,0.5333963351319466,0.662152745195768,0.192648660144161,0.149370262326194,0.0613860362142707,0.0134873698077239,0.0626107187070394,0.522636482237895,0.0355965058259919,0.4528776649306371,0.452877664930637,0.861503573057491,0.1807972986139096,0.165607547921849,0.4752604166666667,0.278340686003446,0.4585944165231811,0.0329617062530296,1.0
0.410356055120162,0.9260250407121582,0.0949548592102377,0.410356055120162,0.198248107182161,0.17687074829932,0.107347376168849,0.0956022944550669,0.0,0.0719990648408265,0.606402637020603,0.131830340084066,0.1733759635441611,0.0511331726750035,0.0085183687155423,0.667970386582306,0.233003726973955,0.090123156592708,0.0915868153848918,0.410356055120162,0.0627703613095686,0.0713448520842865,0.0713448520842861,0.897928321023223,0.0973789055174416,0.168802390107623,0.5026041666666656,0.107347376168849,0.0728787684250229,0.043141056713524,1.0
0.494809375232475,0.8132059447876797,0.323341635196275,0.494809375232475,0.867301971899295,0.217687074829932,0.274805289254519,0.0927342256214149,0.0,0.4747490111183945,0.365832634393238,0.0240733664501337,0.638063259904066,0.0314581030675537,0.0951641512730699,0.503339229423716,0.371731577397692,0.168869157851118,0.355708177003229,0.494809375232475,0.222268084427533,0.3034385658818477,0.3034385658818476,0.674047471455527,0.2380146874666479,0.47174959190288,0.2773437500000005,0.274805289254519,0.3030934742525372,0.0702859912748425,0.0
0.504822589185952,0.7500036405964089,0.124962672978078,0.504822589185952,0.20403845502606,0.136054421768707,0.166060006930623,0.0774378585086042,0.0,0.1441480365129681,0.336700719527156,0.0416507451280092,0.2897198450968271,0.157690319601077,0.0838934976961367,0.294544730766821,0.0286074645449796,0.103705750921686,0.143521123939956,0.504822589185952,0.0668040999041407,0.152590375228163,0.1525903752281629,0.885393196430613,0.3271353506558637,0.190821672105917,0.5078124999999989,0.166060006930623,0.1550166851017259,0.0358700920988851,1.0
0.0512003043992013,0.9504606356222064,0.115759926055233,0.0512003043992013,0.162737040987249,0.945578231292517,0.0628056941084334,1.0,0.0,0.308808408809418,0.489770425794254,0.7699656094765,0.4854776092505263,0.0381393421612552,0.55809773896976,0.530185757562975,0.444212764533824,0.546332511451864,0.540593209449467,0.0512003043992013,0.296350538272483,0.2108551650752399,0.2108551650752408,0.350224102978343,0.0679182279364825,0.149306875694994,0.6028645833333331,0.0628056941084334,0.2099956858662194,0.997091614154145,1.0
0.657214968388486,0.9965031801387992,0.100639502251559,0.657214968388486,0.176287245170623,0.102040816326531,0.260991463678887,0.0430210325047801,0.0,0.2542981724319733,0.19626034423934,0.828811616354604,0.4274235272297976,0.140412409434239,0.0154184556641599,0.200558947730114,0.120574920324974,0.010162054151911,0.0381830459395634,0.657214968388486,0.0211348188434087,0.2590451053327152,0.2590451053327151,0.789834441013886,0.0061275713885122,0.180952561800067,0.3671874999999992,0.260991463678887,0.2632508309000093,0.0523509452253999,1.0
0.597725861241692,0.9038698848865668,0.0723663953183909,0.597725861241692,0.0636446134675804,0.108843537414966,0.320903083349109,0.0726577437858509,0.0,0.1363760765037376,0.105202637479397,0.797478028276653,0.2785077116766022,0.156356335348636,0.0066983432293786,0.135877375517614,0.110089316381296,0.0224762233989028,0.0465615875025742,0.597725861241692,0.0299554404598902,0.0979336919612757,0.0979336919612757,0.908618299380059,0.1398580946448714,0.166222585698249,0.5052083333333323,0.320903083349109,0.1014874151900041,0.0479883664566166,1.0
0.502052850211646,0.9876182963069438,0.0943188962772718,0.502052850211646,0.147241200262072,0.163265306122449,0.110313990957411,0.111854684512428,0.0,0.0834239259672967,0.570225069407535,0.895299961788307,0.1940525318890184,0.0458117301115,0.0346118068012861,0.47313688526705,0.0972963415529358,0.0874161032456799,0.0964138648028358,0.502052850211646,0.0450818394460509,0.0716633533015998,0.0716633533015991,0.926406729788353,0.0199309571204873,0.129848802112161,0.4986979166666666,0.110313990957411,0.0714657146471148,0.045079980610761,1.0
0.758049250476076,0.8732549295761368,0.0720760714981405,0.758049250476076,0.118516943018933,0.136054421768707,0.2417734706851,0.0946462715105163,0.0,0.1848200905247631,0.221049266226223,0.717997707298433,0.344568029541233,0.272806753642382,0.0447797427602636,0.137555283526318,0.0271658533785992,0.0215078329188269,0.0547012936747758,0.758049250476076,0.0269141401362817,0.1541851816158641,0.1541851816158649,0.731960685463034,0.1792506938279431,0.263611464898982,0.5234374999999989,0.2417734706851,0.1537498784764719,0.0683470673776054,1.0
0.495851480422815,0.9656273764549584,0.252210580286764,0.495851480422815,0.323980470219824,0.108843537414966,0.594281085896929,0.0573613766730402,0.0,0.9409120745185364,0.0595538369515349,0.225831104317921,0.9648413793289508,0.752870839584196,0.110392341699856,0.233196040022427,0.219216644971877,0.0025578303582389,0.0428935894335535,0.495851480422815,0.0429492048502645,0.6306598539398899,0.6306598539398858,0.810285389086044,0.0538487543648074,0.124414684538061,0.3763020833333336,0.594281085896929,0.6644837386236312,0.073194377120698,1.0
0.491580594353546,0.9458076184374052,0.260825401992816,0.491580594353546,0.586417083453103,0.108843537414966,0.202810345726469,0.140535372848948,0.0,0.2075486499285083,0.187137767528385,0.244172716851357,0.3729642251296079,0.315942416563852,0.142156651344791,0.434545001066866,0.230170040760193,0.0638470913555136,0.130963133743915,0.491580594353546,0.0822843090016679,0.1566257150774224,0.1566257150774212,0.820197478772078,0.0757482849896175,0.465565504661459,0.3346354166666671,0.202810345726469,0.1660631011594262,0.0421715947649055,1.0
0.649903126225493,0.8436457149080133,0.137235485542222,0.649903126225493,0.146991482241229,0.142857142857143,0.257288972910782,0.0879541108986616,0.0,0.1832854038795203,0.295656908320841,0.947267863966374,0.3425997073096217,0.0437785126405641,0.0233319866879782,0.204671603874464,0.0943812268191374,0.0252241266286674,0.0625990648959693,0.649903126225493,0.0317042256464572,0.157880725587413,0.1578807255874129,0.858989812618179,0.2137005771807984,0.140980398953596,0.4752604166666667,0.257288972910782,0.1622540826472135,0.0402326708676684,1.0
0.413934940262207,0.872604274101057,0.0362589818269394,0.413934940262207,0.0632362225554334,0.108843537414966,0.0972903838745635,0.0592734225621415,0.0,0.0473336718879821,0.46320135629782,0.534581581964081,0.1243570840217988,0.237340312583878,0.0671937053997485,0.508372953449827,0.0097553485379119,0.248383998316464,0.14915107100635,0.413934940262207,0.0728650607476393,0.0314476372950109,0.0314476372950107,0.978045650582959,0.1749465499596786,0.13933632723165,0.5377604166666666,0.0972903838745635,0.0318030256322718,0.0402326708676684,1.0
0.531700850285143,0.9007624754580572,0.0720489672801984,0.531700850285143,0.111430594507265,0.136054421768707,0.175912304433396,0.0841300191204589,0.0,0.1112361860452252,0.362397665334061,0.791364157432174,0.24039747296671,0.134565331336645,0.0,0.310379808422795,0.051388779342878,0.0141060847491864,0.0246240305540482,0.531700850285143,0.0090608918999781,0.0758589484177466,0.0758589484177464,0.953120221807214,0.140072964622291,0.148515600539153,0.4830729166666667,0.175912304433396,0.0818789098568446,0.0702859912748425,1.0
0.66447602731068,0.9256168496798028,0.175281992568037,0.66447602731068,0.166675468609458,0.156462585034014,0.164982532071293,0.146271510516252,0.0,0.0895325415033101,0.25833316246629,0.586549484142148,0.2046713729572359,0.240625571095561,0.196846761808573,0.270110016213907,0.198538297127921,0.0398663937210862,0.0563904989002926,0.66447602731068,0.0303967820390424,0.060160092001978,0.0601600920019782,0.91580938586627,0.1008760175283211,0.123307534933972,0.5364583333333321,0.164982532071293,0.0613652507669409,0.0916141541444498,1.0
0.658214475205163,0.9582371393861382,0.205247481042599,0.658214475205163,0.209678236130998,0.122448979591837,0.216646311381754,0.0822179732313576,0.0,0.2293079175605936,0.207209479732002,0.971723347344287,0.3988995434516761,0.120637796213285,0.0131508447733899,0.256686752144278,0.108366877955399,0.0088586021290093,0.0302584263496116,0.658214475205163,0.0157217369903454,0.149147546112454,0.1491475461124539,0.887566088404582,0.0626911261089448,0.130536964178433,0.4257812500000002,0.216646311381754,0.1520859439839078,0.0382937469704314,1.0
0.660645144417252,0.7986026784545094,0.0649873627257497,0.660645144417252,0.113005874232226,0.136054421768707,0.340761006300402,0.0726577437858509,0.0,0.2753362178416428,0.0694473088559152,0.144058081773023,0.4504617274760332,0.449799025112087,0.102105999019767,0.114125593687429,0.0776451509339768,0.0354886163156169,0.102992371405746,0.660645144417252,0.0384506827857557,0.3300859471300104,0.3300859471300123,0.703354202805724,0.2837869985049437,0.15575636899349,0.4947916666666656,0.340761006300402,0.3292767520640351,0.073194377120698,1.0
0.721963795251594,0.9945904247836967,0.0499898238772219,0.721963795251594,0.136183044383443,0.142857142857143,0.123297858278663,0.0836520076481836,0.0,0.0589034529178347,0.435802768433531,0.756973633931983,0.1482121356927465,0.0364514662687567,0.0385938155133976,0.269369967453417,0.128939026853416,0.0350774022898023,0.0381690545797982,0.721963795251594,0.0102780521616548,0.108765614108834,0.108765614108835,0.851496366753383,0.0085506081704316,0.257782632247807,0.4466145833333335,0.123297858278663,0.1093154578198802,0.0765874939408628,1.0
0.579808060001201,0.7757941241721623,0.0923754770820706,0.579808060001201,0.143855505216624,0.108843537414966,0.158159079921851,0.0879541108986616,0.0,0.1111800467540222,0.115842855732181,0.296140619029423,0.2403214300754566,0.182583096327355,0.0935043818673374,0.278499556257426,0.0465964254037898,0.0528732452291279,0.079480781063089,0.579808060001201,0.0430098606139311,0.1055297664814902,0.1055297664814901,0.894595150848172,0.2946496229049226,0.0929264369561324,0.5013020833333334,0.158159079921851,0.1068020646857589,0.0334464372273388,1.0
0.554960336343358,0.9857853006540074,0.0961602117401666,0.554960336343358,0.11243644304905,0.163265306122449,0.121677564763856,0.0401529636711281,0.0,0.0590062782447888,0.438792233292562,0.072984333205961,0.1483934873258821,0.161437454489584,0.132805639483625,0.437900817084273,0.0652903024746232,0.109350613932652,0.0954608678550012,0.554960336343358,0.0519285521503553,0.0464119588370303,0.0464119588370299,0.955889705249031,0.0214648218019979,0.0552263272205561,0.5065104166666666,0.121677564763856,0.0471701666550399,0.0683470673776054,1.0
0.52931234703982,0.579833124786598,0.246821672295205,0.52931234703982,0.449707620462316,0.149659863945578,0.232039900688434,0.0544933078393882,0.0,0.3047907981426596,0.318982179230064,0.057699656094765,0.4813829277187042,0.0576936042597221,0.0794784604527211,0.459713621197421,0.312655487681881,0.103466916415602,0.21902888756692,0.52931234703982,0.139750613131494,0.2549661550918563,0.2549661550918572,0.675848986777388,0.5372302570444175,0.174778338909336,0.4492187500000001,0.232039900688434,0.2686273023000591,0.073194377120698,0.0
0.389310198558129,0.9707676139338184,0.0743210207944181,0.389310198558129,0.100355378467186,0.108843537414966,0.0876690621324087,0.0621414913957935,0.0,0.0546880569494881,0.636322462998076,0.977837218188766,0.1396961105158506,0.17683981671757,0.10900320301665,0.729856810598711,0.361204225407238,0.214680844346713,0.144311649984347,0.389310198558129,0.0617852435005364,0.0428857456833983,0.0428857456833982,0.975629956808119,0.0414970644697041,0.116625067706771,0.5221354166666667,0.0876690621324087,0.0436401235474492,0.0673776054289869,1.0
0.489004360041624,0.8577810773096118,0.310928622832387,0.489004360041624,0.858254465644008,0.17687074829932,0.184649816050383,0.170650095602294,0.0,0.5897177500310964,0.229146949195578,0.0370653419946504,0.7293850001744785,0.127169350378531,0.194038334586408,0.45734153352683,0.237092926660019,0.101744320390141,0.300744887794445,0.489004360041624,0.18753386317589,0.6969137097836364,0.6969137097836363,0.585031731823591,0.1937009403542892,0.298997531779855,0.2981770833333338,0.184649816050383,0.6958295665357015,0.0974309258361609,1.0
0.562225323378367,0.960192660027246,0.339893767306365,0.562225323378367,0.470650637902337,0.108843537414966,0.272002181964859,0.0869980879541109,0.0,0.3741472662732472,0.141735838564489,0.131066106228506,0.5492709488019087,0.216647073374474,0.151219286893952,0.233196040022427,0.17093973381465,0.0336573136500753,0.121625317382404,0.562225323378367,0.0770695762309428,0.3226686004935695,0.3226686004935683,0.797477627135122,0.0597959164330593,0.222443693925736,0.3763020833333336,0.272002181964859,0.3245757920586196,0.0508967523024721,1.0
0.655410311865554,0.7088101047944974,0.0789379013533441,0.655410311865554,0.171546540779967,0.102040816326531,0.312900872599394,0.0425430210325048,0.0,0.394404372133365,0.0522094332787859,0.0401222774168896,0.5680052068925838,0.0455214851848473,0.370086776851884,0.104055688362068,0.46060027763752,0.0455921060567344,0.150414250553875,0.655410311865554,0.0654378822262024,0.4789291159377991,0.4789291159377989,0.726247945699741,0.4048256938179496,0.210361193201169,0.5156249999999989,0.312900872599394,0.4775108458343652,0.0416868637905962,1.0
0.521131798116109,0.9618363124854948,0.0291823925962486,0.521131798116109,0.0412354549719368,0.102040816326531,0.151146661612617,0.0458891013384321,0.0,0.0848594316522317,0.284849522831722,0.452808559419182,0.1965805665667203,0.0688035278045221,0.0087324042201575,0.298740524652388,0.137106977845037,0.0414377085707878,0.0557083597789231,0.521131798116109,0.0280268689874169,0.0943971719479002,0.0943971719478991,0.899772035470493,0.0591960879070641,0.0784839118625064,0.5169270833333333,0.151146661612617,0.0951151474769097,0.0499272903538536,1.0
0.493379645720516,0.897336056990452,0.0540851080094218,0.493379645720516,0.101229463375826,0.122448979591837,0.215853222939239,0.0415869980879541,0.0,0.2403752198608392,0.12671527161475,0.0034390523500191,0.4117272816741227,0.262235281294595,0.310900130179101,0.139300357000833,0.202460158705396,0.0403472771946868,0.10325993763487,0.493379645720516,0.0461221419255,0.3271940732697644,0.3271940732697653,0.662516519256117,0.1482292823663061,0.0867448610298623,0.4973958333333322,0.215853222939239,0.326492599819922,0.0227823557925351,1.0
0.779069401808368,0.8828647222515364,0.0841092983299023,0.779069401808368,0.147317614154719,0.108843537414966,0.231582165681315,0.0535372848948375,0.0,0.2387227770877759,0.0777635867269568,0.42223920519679,0.4098432207448668,0.454147834531884,0.0553220727567868,0.146852785994854,0.0371076777563949,0.0326597244804725,0.0890345703001084,0.779069401808368,0.0309269635312072,0.337597766420736,0.3375977664207369,0.669823785849072,0.1671886463125849,0.243270219309674,0.5065104166666666,0.231582165681315,0.3372799249177952,0.045079980610761,1.0
0.383465526663314,0.9239158107892078,0.324123087052225,0.383465526663314,0.745336057269861,0.224489795918367,0.207837661760974,0.0951242829827916,0.0,0.421500774143442,0.246128264073655,0.0171952617500955,0.5923254868132419,0.246686229951217,0.172813112582245,0.53286582346704,0.319282030220607,0.195077350528064,0.356324016977847,0.383465526663314,0.23747356983779,0.4057327792750633,0.4057327792750672,0.505173855499962,0.1086068304214633,0.329659751446301,0.2330729166666673,0.207837661760974,0.4129389359546057,0.174018419777024,0.0
0.455004862552327,0.9626636997595064,0.414554260616383,0.455004862552327,0.647650628718365,0.136054421768707,0.271421500544759,0.0425430210325048,0.0,0.6914536325271348,0.271015493178033,0.0355368742835308,0.8032847258823658,0.211463485585381,0.263647372685171,0.475803026623326,0.315139694312988,0.142154320568286,0.398801818214973,0.455004862552327,0.218771583063808,0.7482524668880668,0.7482524668880625,0.542268218078894,0.0489284808611156,0.154281945251947,0.1523437500000007,0.271421500544759,0.7655736990485789,0.0857973824527387,0.0
0.598002785652678,0.9289914234506704,0.0747327764603839,0.598002785652678,0.0879676083938871,0.142857142857143,0.123882490059646,0.0984703632887189,0.0,0.0685441571502608,0.443409851794615,0.96255254107757,0.1668910553436634,0.192964704279852,0.0518152897217835,0.493271781371494,0.0535634470531417,0.0587432150489412,0.0651649623231843,0.598002785652678,0.0249435155343019,0.0518964763783196,0.0518964763783192,0.944294162804556,0.1032712991088992,0.133061812163126,0.5260416666666655,0.123882490059646,0.0525840733296468,0.0538051381483277,1.0
0.854659322286783,0.8782068926600792,0.0749687985096853,0.854659322286783,0.119743960329799,0.136054421768707,0.245096073980968,0.0783938814531549,0.0,0.180044973158876,0.176800991307792,0.0882690103171571,0.3384174121045601,0.101427435082053,0.0214366537513271,0.150978547595947,0.0637637565752705,0.0170934973910004,0.044717723053179,0.854659322286783,0.0296686337010135,0.1599921278541648,0.1599921278541647,0.855263667051839,0.1721094769119946,0.155928554237367,0.4986979166666666,0.245096073980968,0.1604682212061161,0.0925836160930684,1.0
0.693087684135096,0.7498796703758993,0.129328802513834,0.693087684135096,0.165711340908949,0.115646258503401,0.269229276206029,0.0693116634799235,0.0,0.3943495612370297,0.105957703110292,0.955674436377532,0.5679450981166867,0.384009209922438,0.0226902761936921,0.154405214988875,0.0969686490143669,0.0073081734385208,0.0421929105065066,0.693087684135096,0.0150249938697562,0.4193982429240156,0.4193982429240175,0.70796324893252,0.3463994065464753,0.13912573738902,0.4817708333333323,0.269229276206029,0.4230766878517332,0.0295685894328648,1.0
0.499074230114125,0.8585641426296525,0.0532684796125943,0.499074230114125,0.0586213600679602,0.115646258503401,0.18555193976007,0.0583173996175908,0.0,0.069659879561908,0.259236401086772,0.15552158960642,0.1689900543548806,0.180857367910559,0.0430212341913904,0.340582152579461,0.147302181328671,0.038016765444976,0.0451108650170621,0.499074230114125,0.0241349012390393,0.0481162480846587,0.0481162480846582,0.973322531359896,0.1984738733043083,0.0990437064153265,0.55859375,0.18555193976007,0.0482762366229143,0.0683470673776054,1.0
0.385055210015066,0.7668756967088971,0.396854052943764,0.385055210015066,0.787377542111258,0.115646258503401,0.266600258520479,0.124760994263862,0.0,0.7651417474910593,0.300652386579111,0.0798624379059992,0.8536136271701442,0.384688348578019,0.280976832197251,0.488390408280028,0.318408345553929,0.149962278900677,0.427097411928888,0.385055210015066,0.241878062871435,0.8645022854655073,0.8645022854655082,0.366044974482884,0.2900294644393734,0.197373830057831,0.2356770833333339,0.266600258520479,0.8607515828435338,0.0649539505574406,0.0
0.769341190620734,0.8576916845504271,0.115311006817339,0.769341190620734,0.134828256321439,0.122448979591837,0.242864053163332,0.104206500956023,0.0,0.1583422421243219,0.194380007068667,0.100496752006114,0.3095141410496496,0.117504287899957,0.0929051247324962,0.236551856039834,0.0334217786513931,0.106305086792104,0.153131978225283,0.769341190620734,0.121784809179778,0.136344711260373,0.1363447112603719,0.862850697963482,0.1947980203935911,0.102743748641355,0.4973958333333322,0.242864053163332,0.1380137814085641,0.0479883664566166,1.0
0.642984790318185,0.8660086473024601,0.0498114551545376,0.642984790318185,0.0681129856212938,0.115646258503401,0.228164358024311,0.0678776290630975,0.0,0.0814902195259283,0.135963820534782,0.0026748184944593,0.190621173018992,0.107168871838299,0.074655127475209,0.286889096300944,0.0053129319929036,0.151320443370919,0.137221951188533,0.642984790318185,0.0714170321401176,0.0647748339713499,0.0647748339713497,0.930914449211052,0.1873037022123121,0.0372707087305156,0.5794270833333333,0.228164358024311,0.0652359113962179,0.0508967523024721,1.0
0.861155371689397,0.6084038282444293,0.165439651027759,0.861155371689397,0.432353415966656,0.102040816326531,0.274144605691476,0.101338432122371,0.0,0.4823469035553741,0.0644004834440574,0.662208635842568,0.6444776778968427,0.0501042516275956,0.0497647003370145,0.166153437868463,0.384539501884549,0.004759777810744,0.0353556972299115,0.861155371689397,0.0172694455712633,0.7032442099894484,0.7032442099894493,0.497464335443203,0.522997121568385,0.319869877376972,0.6171874999999988,0.274144605691476,0.7017983751651703,0.069316529326224,1.0
0.484516962801143,0.8921533473423575,0.307589348535033,0.484516962801143,0.920077048460051,0.122448979591837,0.302328839873366,0.10038240917782,0.0,0.8919538547567353,0.286257418197585,0.238058846006878,0.9349829673941896,0.246990043786709,0.296403301495468,0.543609021632604,0.30074082637428,0.210818372728454,0.55593961216206,0.484516962801143,0.25613532590629,0.8343173872225365,0.8343173872225313,0.368141720378681,0.137991533060429,0.314455523707265,0.1119791666666664,0.302328839873366,0.8560176515743427,0.0654386815317499,0.0
0.456772209988236,0.9380383956003856,0.017726910086466,0.456772209988236,0.074519350960902,0.122448979591837,0.0840398885509086,0.0669216061185469,0.0,0.067550577417781,0.265384957498324,0.570118456247612,0.1650450852824271,0.135102955128337,0.511656815772361,0.287883184604892,0.615170465652442,0.145348925265804,0.122763000165766,0.456772209988236,0.0608063468217976,0.2748500309177347,0.2748500309177336,0.811464436802537,0.0768951070485029,0.150935469700911,0.3593749999999992,0.0840398885509086,0.2753399693070822,0.0368395540475036,1.0
