percentage of energy D6,WAV A6 (RMS) root-mean-square ,WAV D3 FFT VMAX,percentage of energy D5,WAV D5 (RMS) root-mean-square ,Valor FFT umbral 10Hz - 20 Hz   ,Valor FFT umbral 10Hz - 20 Hz   ,Frecuecia umbral 20-30,TIEMPO peak2rms,percentage of energy D1,WAV D6 (RMS) root-mean-square ,circularity,WAV D2 FFT VMAX,WAV D3 the difference between the maximum and minimum values,WAV D1 FFT frec media,WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV A6 (RMS) root-mean-square ,perimeter,percentage of energy D5,WAV D5 the difference between the maximum and minimum values,Entropia frecuencia,WAV D4 FFT frec media,percentage of energy D3,WAV D3 (RMS) root-mean-square ,FFT ENERGIA,WAV D6 FFT frec media,72 WAV D4 (RMS) root-mean-square ,WAV D6 the difference between the maximum and minimum values,WAV D6 FFT VMAX,correlation,Etiqueta
0.0394387208222266,0.0852328286183637,0.0695692161509804,0.643716012549871,0.88469700320761,0.0232040323635635,0.0232040323635635,0.901413832632786,0.0955065899352763,0.0138943010412357,0.297823833158908,0.0085317514409375,0.0347621719301147,0.102875332405128,0.226552253106107,0.0657940979734322,0.0852328286183637,0.8835403726708075,0.643716012549871,0.6895861400777746,0.0,0.514150168796275,0.0101301650031489,0.127818373589156,0.6325125352937152,0.32072225297916,0.827807771328146,0.1827158092620361,0.281950962601772,0.9421126259206404,1.0
0.164509531576383,0.1133931003497992,0.101224136283015,0.549160906529232,0.728384975751238,0.0146955578956242,0.0146955578956242,0.975544516622086,0.118757931056187,0.0220225810598768,0.597375814733395,0.0103816038312771,0.0309994377471029,0.147996473849896,0.224865285943669,0.0458607004026646,0.1133931003497992,0.8610248447204969,0.549160906529232,0.5108422479044796,0.0,0.450338477349986,0.0180016025484767,0.136134306649237,0.7238797482804734,0.447842143149618,0.728817957748584,0.6631867212300564,0.422956323838644,0.8867180733454876,1.0
0.0145074902635891,0.1149941673119531,0.114673711720785,0.218831479133266,0.434026277776635,0.0177777000574589,0.0177777000574589,0.644631257164692,0.10076429609747,0.0288857180958027,0.102885921000514,0.0069066762408667,0.0212487527854947,0.131087935293471,0.256325057164543,0.0913213187607705,0.1149941673119531,0.9037267080745344,0.218831479133266,0.2368710512095019,0.0,0.530048590846711,0.0273681543563741,0.1549943690012,0.3530146864250026,0.118749217119706,0.85315773954267,0.1294551996923437,0.057010093681747,0.967129898139274,1.0
0.0243493242897861,0.0488468746515819,0.169414571661875,0.144634186188664,0.163935667183374,0.244251819302493,0.244251819302493,0.0126098586167367,0.184625754803991,0.145775615360132,0.0745920644526987,0.0186172953433612,0.0587818817063578,0.262362514689143,0.226503031848648,0.274219178658315,0.0488468746515819,0.7748447204968945,0.144634186188664,0.1025825662603488,0.0,0.189599737860589,0.486886408397312,0.291484389281059,0.1199060881751369,0.0549765019914242,0.286927668013687,0.0374249194241741,0.0413607068473775,0.8458066733672558,1.0
0.03102418609388,0.2559974293257034,0.289102256668938,0.191189113418899,0.457083345349499,0.198736215787153,0.198736215787153,0.458158196408101,0.107288356458907,0.005580691955239,0.195002216330483,0.025828191748662,0.0914580562569828,0.548037479690096,0.131702736068887,0.38820392124757,0.2559974293257034,0.7111801242236024,0.191189113418899,0.3096787637098513,0.0,0.58831888830767,0.238083426829978,0.503223189870834,0.4145383702808501,0.237842155127922,0.758999319885289,0.2692475710818257,0.108490620394634,0.9317690869727152,1.0
0.101449711958028,0.1126564789632679,0.0657842174225172,0.366827815830279,0.337633404694735,0.0957000636955475,0.0957000636955475,0.0974398165838747,0.131780144647193,0.0488563792802048,0.173463375282932,0.0093052256585366,0.0696271710255951,0.13401621081829,0.242558979713518,0.069855385452514,0.1126564789632679,0.8742236024844721,0.366827815830279,0.2106963249691919,0.0,0.31697251037067,0.0563148202199076,0.134279103317183,0.1479478964799309,0.243170766120332,0.426394036849099,0.2422030794152325,0.108548123316152,0.8819684331744161,1.0
0.0965431756668102,0.0609511668177523,0.074599343573356,0.584980249459123,0.500470893011417,0.0402466620440615,0.0402466620440615,0.965609476499809,0.130531274474544,0.0599541630003373,0.25689151334225,0.0087878909850616,0.0372008175990843,0.100775016199472,0.252144354551799,0.126147509644345,0.0609511668177523,0.8804347826086957,0.584980249459123,0.4832360347255663,0.0,0.284432577436875,0.034527973109988,0.107432707311427,0.1551010411503467,0.213074425752589,0.4738805720924,0.2397991891071585,0.145952084120116,0.9551712636818568,1.0
0.195946992191783,0.1098954202332116,0.0920437150887902,0.223278684288173,0.274306060924924,0.0892368331278645,0.0892368331278645,0.828047382499045,0.204015783727399,0.0791094496750513,0.353567644250204,0.0073994756527646,0.0378357828113766,0.201270615993998,0.263629767835609,0.0557929736650599,0.1098954202332116,0.8975155279503105,0.223278684288173,0.2360996190802991,0.0,0.326272496505779,0.111870913510557,0.183974883003535,0.1315304842801559,0.312515467716469,0.499363139377037,0.3077707139919171,0.28718318767448,0.941678085655848,1.0
0.056293357113841,0.06745792225231,0.165593450301274,0.56651958096301,0.53619997359308,0.0784349178436368,0.0784349178436368,0.277799006495988,0.144407500255115,0.082279665328196,0.216063943588247,0.0072756834699951,0.0449608708614534,0.213099174409587,0.382404799424847,0.432786573608746,0.06745792225231,0.8990683229813664,0.56651958096301,0.5051736874269447,0.0,0.38643415023987,0.0859421119369339,0.201052644681316,0.2388116136903952,0.187600372393606,0.519368005796739,0.248195969929286,0.183548829852959,0.9644014821827562,1.0
0.0434294801856639,0.0708416045369292,0.126152340258035,0.115060362309907,0.144413966220421,0.157713502161263,0.157713502161263,0.15246465418418,0.174772580022716,0.115409461407168,0.112376696726495,0.0124171983220335,0.0733143530515814,0.15362099034547,0.253580303739599,0.0894651940229816,0.0708416045369292,0.8385093167701863,0.115060362309907,0.1270012984277789,0.0,0.247127916547407,0.154530647486517,0.156860960456916,0.0722187252871253,0.0941719212208949,0.357345825626551,0.0678675351663484,0.117705979856189,0.8799675220364015,1.0
0.0196447938970542,0.0497998284732751,0.131506255402811,0.290055878135063,0.296277919145986,0.21068579072844,0.21068579072844,0.211310661062285,0.182663796243007,0.0443284860714312,0.0839091014543002,0.0072756834699951,0.0731591958210385,0.184291449208481,0.13765424582533,0.0853522152170914,0.0497998284732751,0.8990683229813664,0.290055878135063,0.2808386538307536,0.0,0.243141899936055,0.207662272681843,0.234323808065227,0.1660480193890877,0.0659837402525779,0.425571523535665,0.0743944051853846,0.0394414473297565,0.8902405764116649,1.0
0.0471900769807905,0.0568831637638307,0.162240335855801,0.197957847871387,0.251424200770864,0.0855652394243892,0.0855652394243892,0.671379442109286,0.15840899986226,0.0381456205035491,0.16421040074299,0.0059397036111903,0.0376202645481553,0.332276962329269,0.158131402388376,0.119481556248488,0.0568831637638307,0.9161490683229812,0.197957847871387,0.168387615613566,0.0,0.308132765638625,0.260822632603264,0.278477878927756,0.2496864630851139,0.161505674409768,0.469507765255058,0.0940007102859689,0.0946727461979137,0.9344672297012576,1.0
0.095389513784003,0.052579137374801,0.0731774286550321,0.451008842325143,0.371124434741176,0.07090559569694,0.07090559569694,0.516239969430646,0.136004840391537,0.0242003074204794,0.240752050457765,0.0098294127190676,0.0456750128104805,0.0906737150939717,0.136222970386343,0.0351301021756948,0.052579137374801,0.8680124223602483,0.451008842325143,0.2338308316410186,0.0,0.285125825691882,0.0662134993343212,0.127801967100626,0.1519891541355922,0.222775721382021,0.448343596603839,0.1458183016193945,0.216492912452393,0.9831420457006464,1.0
0.0537684831482099,0.0223806855679009,0.0604627519975947,0.320218410564854,0.22887098885456,0.0786983508657983,0.0786983508657983,0.0852120748949179,0.143791549544589,0.183792093097007,0.111634721175969,0.0099615461506665,0.0406027137770315,0.0630847665483327,0.328766225741995,0.18866837765546,0.0223806855679009,0.8664596273291927,0.320218410564854,0.1618655752559085,0.0,0.232975436290335,0.0731609155544288,0.098625618427944,0.0658311200845628,0.100807142058324,0.327054190154243,0.1251408125208886,0.0749412164293228,0.912584974868792,1.0
0.0224181579338229,0.0415138141103768,0.197585822112626,0.297729279052843,0.390136131417981,0.167257563796117,0.167257563796117,0.069163163928162,0.118423328145367,0.0041481854344254,0.140847156389379,0.0096977161094997,0.0443916863878065,0.404949682430565,0.0417784837567154,0.424188659978991,0.0415138141103768,0.8695652173913043,0.297729279052843,0.3467520216405139,0.0,0.36651574128578,0.238600948285908,0.33516035196751,0.3832457100127421,0.114421258157802,0.567634238695231,0.0819444105496166,0.104838235159321,0.9341972790044444,1.0
0.0938680210656594,0.0714922338076036,0.152986659829357,0.5871733555359,0.516222322276162,0.0548727163747393,0.0548727163747393,0.0332441727168514,0.0962532801907005,0.0800937186632556,0.261587351311927,0.0051133720162397,0.0483838305914197,0.147102866773484,0.399644301387987,0.0874481820809022,0.0714922338076036,0.9270186335403726,0.5871733555359,0.3583415325625755,0.0,0.390968085488443,0.0870198593333842,0.188691327741468,0.3079921563680302,0.278725579895382,0.484171223506405,0.1253171173811335,0.327092961139715,0.977620058530351,1.0
0.252224685834684,0.2729482370048015,0.0762231575575312,0.718420132834791,0.992625429090044,0.0030635465890697,0.0030635465890697,0.440580817730225,0.0900724978165355,0.0036131589973672,0.919203418273157,0.006439123339895,0.0,0.136796593898222,0.0988071071032476,0.311869918678849,0.2729482370048015,0.9091614906832298,0.718420132834791,0.7391031762183048,0.0,0.402154652142547,0.0056281446787983,0.116977441798278,0.8816755063835722,0.638844187368728,0.653100109129025,1.0,0.767804639844691,0.9625659876232764,1.0
0.01681368537234,0.0632233842505527,0.131920770321336,0.32441483452056,0.419345488500542,0.051615301984009,0.051615301984009,0.0431792128391288,0.106939411586895,0.0125308785728639,0.107512876720218,0.0115820266050121,0.0347180317071438,0.189163545146259,0.106526342631962,0.0632724296395903,0.0632233842505527,0.8478260869565216,0.32441483452056,0.3224351937662087,0.0,0.37541928652383,0.0736107765618749,0.189552167044213,0.4233407652720189,0.109054500721747,0.638242749629616,0.0638634351830935,0.0740813354261135,0.8999134579815793,1.0
0.1011190679194,0.0520865036049362,0.0531366731596582,0.675347207063113,0.456667207018799,0.136146959454861,0.136146959454861,0.0233091325945739,0.106848388740232,0.0510364556263646,0.254942580540658,0.0154802409592242,0.0750921423248826,0.0886040859158259,0.17758790864355,0.0437331319773847,0.0520865036049362,0.8059006211180124,0.675347207063113,0.2941919842432646,0.0,0.20215126384796,0.0732427145015943,0.135798892276528,0.215777930112056,0.183544840811632,0.345564711481968,0.2042948835356595,0.167741846211277,0.8756845723363863,1.0
0.0329608293100402,0.062094209911022,0.186069415365311,0.212037258557882,0.279481262525532,0.11408584771978,0.11408584771978,0.141001146350783,0.127920705025999,0.0318984688815867,0.115777299173918,0.0113073918751176,0.0770914670423573,0.302995056340626,0.153343687853502,0.0564523349299084,0.062094209911022,0.8509316770186335,0.212037258557882,0.1890946901890673,0.0,0.321428755762323,0.269581089937819,0.298209349496238,0.2841932832292908,0.109373902224969,0.476448229049564,0.1179551483083208,0.0757167516706809,0.9745377840183342,1.0
0.395204234753567,0.0749570654494692,0.120489567592333,0.944231106966906,0.76843539222636,0.0338761086793559,0.0338761086793559,0.311425296140619,0.105911386847029,0.03026889821141,0.71488923205378,0.0137025811493636,0.0296799518128228,0.117848225644919,0.23427150572947,0.0879831004704761,0.0749570654494692,0.8245341614906833,0.944231106966906,0.5578622969503428,0.0,0.305322432330964,0.0261090081646533,0.121273279198031,0.309582004152478,0.565573419586589,0.426808555435322,0.71016770743826,0.548265500834291,0.8999511869569277,1.0
0.0372927710541218,0.0457900815280194,0.177660737460963,0.0973493970904609,0.184802024973763,0.0998491407352276,0.0998491407352276,0.601834161253344,0.114619433526264,0.0125490928888502,0.127835567145644,0.0110346035034716,0.0307592282612046,0.243370797670754,0.114659841785725,0.0799628202821374,0.0457900815280194,0.8540372670807453,0.0973493970904609,0.124245159222952,0.0,0.46177365727555,0.236685757055826,0.293338962566568,0.214941658611311,0.132972162681397,0.559319452743735,0.0851940361237237,0.110093827899157,0.9584467956887918,1.0
0.0895319758448266,0.1854502901398275,0.206742988569136,0.532496646362127,0.673543232046534,0.0342598683315113,0.0342598683315113,0.604891096675583,0.0885017180564455,0.0310315760584149,0.334075834528101,0.0117200422222047,0.0431429652809043,0.196046436157272,0.35115478461894,0.0842401173979006,0.1854502901398275,0.8462732919254659,0.532496646362127,0.4528034100492509,0.0,0.502880149194076,0.0576184055841321,0.21366991567594,0.4652725226676104,0.387707833032138,0.630284879860194,0.2005887233243303,0.301171182681869,0.951969138077426,1.0
0.0221916300608368,0.0696529510687827,0.185541241477417,0.333528476277014,0.562886168046943,0.0151423662625773,0.0151423662625773,0.302254489873901,0.144125017901963,0.0247875398676731,0.181377662200564,0.0094356247204991,0.0316857541481183,0.203555397310135,0.228046085003601,0.127407488955567,0.0696529510687827,0.8726708074534162,0.333528476277014,0.3852723145802341,0.0,0.48404396571125,0.0395411849029386,0.193867670915628,0.4340679921342254,0.160672695138672,0.861422873770163,0.1688566537041481,0.118121528044536,0.9555336822895634,1.0
0.0792703605413214,0.1412303368928669,0.165150101172333,0.444337882396904,0.441132191812409,0.0897901374020382,0.0897901374020382,0.0240733664501337,0.105994449859763,0.0194219023864462,0.257799726322963,0.0125580621132996,0.0821028154150576,0.256484326656254,0.177053790748422,0.0222661700191779,0.1412303368928669,0.8369565217391305,0.444337882396904,0.3317625762201892,0.0,0.432780984071159,0.115901531043126,0.211630200185703,0.2774986689104203,0.315177410262621,0.504334923094115,0.2526304080713918,0.160306144861116,0.9463636539915232,1.0
0.0043627172997317,0.026807820572949,0.105871081524966,0.0124387391842172,0.0652261465524314,0.778174163327041,0.778174163327041,0.776079480320978,0.325527778125092,0.673829337638832,0.041351988591988,0.0343190101394874,0.257061409324286,0.162737040987249,0.917531604964908,0.474918798425269,0.026807820572949,0.6475155279503105,0.0124387391842172,0.040519871172734,0.0,0.105987663048914,0.0749478167128913,0.169709282538957,0.2065501183390522,0.047495171654956,0.133930648873925,0.0190005811531317,0.0336523151290331,0.9799089032525956,0.0
0.124398865472973,0.1475357035417269,0.063159840075846,0.382927421394307,0.261980381403477,0.0676214791758944,0.0676214791758944,0.30836836071838,0.155633354693953,0.220853537995247,0.16359639290101,0.0214710113639391,0.0172396454776903,0.0984287382523909,0.337268146315677,0.129851798156939,0.1475357035417269,0.7484472049689441,0.382927421394307,0.1889394050017299,0.0,0.187324253089878,0.0590100600265199,0.0901939995773971,0.0588105170613446,0.180060358984793,0.317722373103109,0.157200013483778,0.0967868862409141,0.8623367352281369,1.0
0.0925731628056362,0.0613204686490268,0.0556910541534118,0.314291916586262,0.230788734070375,0.0814592363194537,0.0814592363194537,0.696599159342759,0.0889040937936216,0.279172135028218,0.155355052240619,0.0225226707432923,0.0426794601673473,0.0866866046662314,0.369128365514625,0.0711766310997329,0.0613204686490268,0.7391304347826086,0.314291916586262,0.1333071374067186,0.0,0.175165380761347,0.0908772634958649,0.109437510936646,0.0547564063391166,0.129368440869914,0.292252588873264,0.0851945070632075,0.164105674409191,0.8164828614059523,1.0
0.0491889702128718,0.0563074505946628,0.147023717151571,0.130351960289387,0.134218472869362,0.301627647217565,0.301627647217565,0.482613679786015,0.0888725447716929,0.18788529691128,0.0568326506210489,0.0076482561242414,0.0639257143084715,0.171782531810388,0.357834629058043,0.117466344013342,0.0563074505946628,0.8944099378881988,0.130351960289387,0.0769924074046644,0.0,0.24738264249067,0.325490400263726,0.239645397603653,0.0862614670972119,0.0720841719874856,0.294754259121979,0.0311962402663408,0.0424259546271718,0.9420771145228456,0.0
0.0717962710411437,0.0454115422087905,0.0859265902395727,0.397800852599242,0.392098892341576,0.0556569850735093,0.0556569850735093,0.443637753152465,0.126524260893763,0.134711558545379,0.2313290720923,0.0075236658964854,0.0157504702540988,0.187762159513979,0.31920423572682,0.0838397693854043,0.0454115422087905,0.8959627329192545,0.397800852599242,0.2900131211810223,0.0,0.30109127469807,0.0836064302202142,0.168017895392643,0.2901009723167973,0.185076537140371,0.487513820667796,0.1825726996659591,0.13684910059151,0.947968061899526,1.0
0.0323410921676743,0.0325637756477887,0.154597394440998,0.417201949726554,0.380927433152036,0.0286123021012165,0.0286123021012165,0.950324799388613,0.150474775759421,0.194981431001016,0.133468087462792,0.0106288423419904,0.0181609950420777,0.159767666578947,0.454724740136865,0.290621359482863,0.0325637756477887,0.858695652173913,0.417201949726554,0.2977362246017352,0.0,0.31499927175611,0.123792300560468,0.190803547904595,0.1445097791935675,0.103496365517559,0.427483856416433,0.1290965051865213,0.100404029259647,0.9400495582621672,1.0
0.0185012888875156,0.0250719467556282,0.313372836701962,0.0961043772314319,0.220293744216437,0.659066917041355,0.659066917041355,0.131066106228506,0.179299806123025,0.110014861659464,0.0999123162830157,0.0392794165950824,0.299093369012106,0.659491686342569,0.501866133457348,0.258601075426848,0.0250719467556282,0.6149068322981367,0.0961043772314319,0.118156080664374,0.0,0.344833396282389,0.604660426623811,0.576042303328808,0.3185086050781924,0.10038959784304,0.398219106530562,0.0540711781097266,0.159530894489968,0.9608206666761012,0.0
0.0111272714690615,0.0616392032187591,0.148192124047515,0.056966144587724,0.128196994749639,0.71011134694039,0.71011134694039,0.173098968284295,0.231067126581273,0.214384820805881,0.0672890844549716,0.0433878186012428,0.205467023401678,0.349072658334187,0.427940624862215,0.388655196949586,0.0616392032187591,0.5900621118012422,0.056966144587724,0.0915222953035534,0.0,0.229979607505482,0.371705052595465,0.325725013725072,0.2378580944179462,0.0494583831051004,0.328379504577469,0.0453542742643323,0.0555219176710572,0.900644478133356,0.0
0.0607408104167969,0.0353762140855346,0.0968569936122697,0.182823800398453,0.201783032655858,0.0933602930766607,0.0933602930766607,0.164692395873137,0.123896795566628,0.256385348224569,0.132541495458697,0.0048805768586248,0.02190669312911,0.128629301743743,0.365042014414343,0.0736921718828638,0.0353762140855346,0.9301242236024844,0.182823800398453,0.1035419602469752,0.0,0.285361864087952,0.107851182833946,0.13400963813517,0.0923776045681467,0.130472628809353,0.382237027461796,0.0789849846954804,0.107216138932976,0.9548217880208516,1.0
0.32831630374054,0.1890813113617117,0.0915172352033823,0.706300651915617,0.626626266005803,0.0929361972496354,0.0929361972496354,0.145586549484142,0.125179590415071,0.0041931509038732,0.662152745195768,0.0067844573159767,0.0355965058259919,0.16159312619067,0.0374509228792276,0.0613860362142707,0.1890813113617117,0.90527950310559,0.706300651915617,0.3976445343889901,0.0,0.279649318060525,0.0601934698539294,0.172162605047314,0.3352704986568616,0.469246100170573,0.509957748262659,0.6915175486251645,0.394267693615672,0.9260724712496536,1.0
0.0271223652757524,0.0290565131998172,0.0949548592102377,0.0587729841962218,0.0840711293239999,0.292910013085706,0.292910013085706,0.131830340084066,0.163401721326647,0.468297794021259,0.0511331726750035,0.0211257598469849,0.0627703613095686,0.198248107182161,0.378680811076006,0.233003726973955,0.0290565131998172,0.7515527950310559,0.0587729841962218,0.0549554869336656,0.0,0.155569362484396,0.336007715924939,0.201317734831704,0.0993993947736624,0.0701876977031082,0.226752965452231,0.0448073526191424,0.0338467517553753,0.8690460810850524,1.0
0.0028151554431452,0.0376572720432428,0.323341635196275,0.0544160132512969,0.192658187526071,0.40040220095702,0.40040220095702,0.0240733664501337,0.186734106645238,0.0755691848903261,0.0314581030675537,0.0400268771994944,0.222268084427533,0.867301971899295,0.459086787036127,0.371731577397692,0.0376572720432428,0.610248447204969,0.0544160132512969,0.1332062743080597,0.0,0.466418638782376,0.486198381138474,0.57565723291942,0.4186695075800375,0.0489987084179621,0.56551415526291,0.0333579823517367,0.0253246928644476,0.9316907850288234,0.0
0.0584247752203394,0.0440359758247856,0.124962672978078,0.428010286819564,0.324674303743704,0.154594631899126,0.154594631899126,0.0416507451280092,0.178670838927561,0.0744476141705578,0.157690319601077,0.0054652971929449,0.0668040999041407,0.20403845502606,0.189580264990596,0.0286074645449796,0.0440359758247856,0.922360248447205,0.428010286819564,0.2306124519335808,0.0,0.212884495000951,0.188853040719072,0.199639495977723,0.1713449959387857,0.123256923843665,0.332624216286023,0.0982248900470952,0.169446969504545,0.9453735196932732,1.0
0.0031502983691982,0.0250043875359083,0.115759926055233,0.0082867140763453,0.0592866324770525,0.812795460137215,0.812795460137215,0.7699656094765,0.3064902705601,0.671563411485282,0.0381393421612552,0.0522974509027172,0.296350538272483,0.162737040987249,1.0,0.444212764533824,0.0250043875359083,0.5419254658385093,0.0082867140763453,0.0333042555978345,0.0,0.115827079156766,0.0757766058031047,0.179506452796115,0.2538977030521173,0.0415678010247747,0.14368726417237,0.0171873291868477,0.0386641165285072,0.8987417498843088,1.0
0.0329303087161838,0.0229144645810414,0.100639502251559,0.408058531799396,0.404011161652301,0.0831445919409025,0.0831445919409025,0.828811616354604,0.143525255421575,0.133550505607576,0.140412409434239,0.017811602847523,0.0211348188434087,0.176287245170623,0.367636507298501,0.120574920324974,0.0229144645810414,0.7826086956521738,0.408058531799396,0.3058696494894484,0.0,0.294974338873192,0.104661718076578,0.186344731251883,0.3012356261148102,0.124209779106904,0.489253136625854,0.1343510604535754,0.0888876219755534,0.9105536510803862,1.0
0.0570108644767544,0.0504174536874526,0.0723663953183909,0.452091857756222,0.329527300161781,0.0313534841480932,0.0313534841480932,0.797478028276653,0.130853081001291,0.188260562331749,0.156356335348636,0.0076482561242414,0.0299554404598902,0.0636446134675804,0.398042376730757,0.110089316381296,0.0504174536874526,0.8944099378881988,0.452091857756222,0.2919360376480743,0.0,0.217452533059311,0.0285073738420203,0.0713449620531054,0.1047553286556431,0.148230311824898,0.358362712663185,0.1124216893510082,0.133083847905266,0.9709092086765136,1.0
0.0134794892990909,0.0223335291209445,0.0943188962772718,0.193307433710649,0.169652261765539,0.254047621358205,0.254047621358205,0.895299961788307,0.117691252662264,0.337447083008116,0.0458117301115,0.0291749105246594,0.0450818394460509,0.147241200262072,0.408450935724386,0.0972963415529358,0.0223335291209445,0.6847826086956521,0.193307433710649,0.1305383969360292,0.0,0.200922338111663,0.226512895634372,0.17250573536258,0.0525148331840353,0.0431724508333389,0.264384036934948,0.0280673946151447,0.0367969257440476,0.8963331969730554,1.0
0.117685824238301,0.0230759310591443,0.0720760714981405,0.410223987761154,0.351709310092844,0.0178865457093882,0.0178865457093882,0.717997707298433,0.119933418688308,0.040075412700622,0.272806753642382,0.0110346035034716,0.0269141401362817,0.118516943018933,0.157109447935369,0.0271658533785992,0.0230759310591443,0.8540372670807453,0.410223987761154,0.2433464040789953,0.0,0.296536374862067,0.0368572620624612,0.0957588867169197,0.1235278601440163,0.206883714322343,0.454284808993443,0.2462788825952196,0.209070717128679,0.9406964617065467,1.0
0.173400102908498,0.1016114548998681,0.252210580286764,0.687646094566999,1.0,0.022868902700544,0.022868902700544,0.225831104317921,0.0995678523475552,0.0,0.752870839584196,0.0163977440257454,0.0429492048502645,0.323980470219824,0.0451610303543361,0.219216644971877,0.1016114548998681,0.796583850931677,0.687646094566999,0.5514838675149892,0.0,0.651159146270144,0.108098091484654,0.384482246090168,0.7968130415881598,0.635040922704607,0.802500298596075,0.5771428170183546,0.760405535392919,0.946227983249346,1.0
0.169935921062972,0.0933690299415253,0.260825401992816,0.173430089019572,0.240849134379556,0.449371299816979,0.449371299816979,0.244172716851357,0.180928618664403,0.0140103700360502,0.315942416563852,0.021644621724608,0.0822843090016679,0.586417083453103,0.106482452246053,0.230170040760193,0.0933690299415253,0.7468944099378882,0.173430089019572,0.1287245549898112,0.0,0.306364720620413,0.502611852576323,0.40103366188524,0.1536703850267886,0.300765074567318,0.391919818656914,0.2114248734489398,0.307870307750743,0.9261841682741896,1.0
0.009751303640165,0.0323601774577626,0.137235485542222,0.316933584347856,0.311321377435428,0.0539446490723358,0.0539446490723358,0.947267863966374,0.122608234279241,0.196531291496038,0.0437785126405641,0.0060592405950821,0.0317042256464572,0.146991482241229,0.44479513245167,0.0943812268191374,0.0323601774577626,0.9145962732919256,0.316933584347856,0.178146056670982,0.0,0.284726590546843,0.103413830541763,0.161289948972912,0.118562695334877,0.0443903231257979,0.421491179534325,0.0286629391736228,0.0411484699393847,0.9415936710010488,1.0
0.247865015952247,0.0429915028394536,0.0362589818269394,0.330178294640508,0.186660965267982,0.260947292385858,0.260947292385858,0.534581581964081,0.0970734470631881,0.202083701733516,0.237340312583878,0.0015544442471124,0.0728650607476393,0.0632362225554334,0.251881486737493,0.0097553485379119,0.0429915028394536,0.9767080745341614,0.330178294640508,0.1110585522552137,0.0,0.141392490786834,0.0750508471833046,0.0727228463111136,0.0366621162254991,0.228991135487276,0.196877362385892,0.1929701572107295,0.199890592508186,0.9543188558652416,1.0
0.0930504001372338,0.0339951963411906,0.0720489672801984,0.417071550834713,0.28525085644613,0.0418881907758382,0.0418881907758382,0.791364157432174,0.0812867426299748,0.27640856689231,0.134565331336645,0.0082772752054154,0.0090608918999781,0.111430594507265,0.422994398281988,0.051388779342878,0.0339951963411906,0.8866459627329192,0.417071550834713,0.1803311123269294,0.0,0.249394696788019,0.0907853758121641,0.118412142605406,0.0890190644025885,0.133467332448124,0.309137298384663,0.1362011799009295,0.116159494415913,0.9408352648936475,1.0
0.235755773515038,0.0596789213353391,0.175281992568037,0.178700357701355,0.162557534242769,0.102253335616955,0.102253335616955,0.586549484142148,0.0994890823106683,0.0930311991990838,0.240625571095561,0.0225226707432923,0.0303967820390424,0.166675468609458,0.227646467429949,0.198538297127921,0.0596789213353391,0.7391304347826086,0.178700357701355,0.0932869787334906,0.0,0.251772038480291,0.289320935496959,0.20493197412155,0.0718865526667189,0.238515609734989,0.315689609049228,0.1379593045020704,0.195294740143668,0.918515071775106,1.0
0.0250556793668501,0.0283856028925719,0.205247481042599,0.278764644456701,0.320638067761225,0.080728138811963,0.080728138811963,0.971723347344287,0.127709431229085,0.171325463928186,0.120637796213285,0.0125580621132996,0.0157217369903454,0.209678236130998,0.478754737617188,0.108366877955399,0.0283856028925719,0.8369565217391305,0.278764644456701,0.3033923779849678,0.0,0.391173934350594,0.172664189287577,0.238705663308413,0.196350701725101,0.125822099848343,0.469008625081024,0.1157350499047238,0.09072277263403,0.9383805289366836,1.0
0.200782059159101,0.0300378485842828,0.0649873627257497,0.5216632230868,0.475459460864138,0.057355621610567,0.057355621610567,0.144058081773023,0.154323714767968,0.0275285153443384,0.449799025112087,0.0052303143779042,0.0384506827857557,0.113005874232226,0.133451537108986,0.0776451509339768,0.0300378485842828,0.9254658385093169,0.5216632230868,0.3967726091427539,0.0,0.254182074575231,0.0397285899593077,0.121937474278391,0.2764904850386032,0.300757276074518,0.50649366975918,0.4916226050902565,0.309114300997917,0.9712203904333486,1.0
0.0128472060722557,0.0147125962880209,0.0499898238772219,0.146437562120577,0.130212542860126,0.110038930760705,0.110038930760705,0.756973633931983,0.138502202090307,0.251294737585693,0.0364514662687567,0.0168639350935073,0.0102780521616548,0.136183044383443,0.199314693331917,0.128939026853416,0.0147125962880209,0.7919254658385093,0.146437562120577,0.0942221598769721,0.0,0.140344142548318,0.128718197755107,0.109647179665455,0.0444673619696192,0.0175943172575958,0.282420545911682,0.0182901362893398,0.0117989214611865,0.7835627576989496,1.0
0.0933575017499729,0.039330225125731,0.0923754770820706,0.440090213367741,0.293567629576721,0.182870088954795,0.182870088954795,0.296140619029423,0.169605426759677,0.0263971556841383,0.182583096327355,0.0037379592096868,0.0430098606139311,0.143855505216624,0.0918401586618954,0.0465964254037898,0.039330225125731,0.9456521739130436,0.440090213367741,0.2027303464849046,0.0,0.224620110349291,0.201429513724577,0.181629049973486,0.0638552545642881,0.148519938471147,0.320056523264227,0.1846488310406126,0.113223122684554,0.9374640835752408,1.0
